"uid","namedLocation","date","domainID","siteID","plotID","plotType","nlcdClass","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertainty","easting","northing","utmZone","elevation","elevationUncertainty","eventID","samplingProtocolVersion","treesPresent","treesAbsentList","shrubsPresent","shrubsAbsentList","lianasPresent","lianasAbsentList","nestedSubplotAreaShrubSapling","nestedSubplotAreaLiana","totalSampledAreaTrees","totalSampledAreaShrubSapling","totalSampledAreaLiana","remarks","measuredBy","recordedBy","dataQF"
"6c96e0b0-ef78-4e6b-a2d3-6b1560d6745c","BONA_086.basePlot.vst","2016-07-01","D19","BONA","BONA_086","tower","woodyWetlands",65.15282,-147.511623,"WGS84",20.1,476011.69,7225583.43,"6N",231.4,0.1,"vst_BONA_2016","NEON.DOC.000987vD",NA,NA,NA,NA,NA,NA,"10","noneSelected",800,40,800,NA,NA,"kjorgenson@field-ops.org","legacyData"
"993a8c9e-3adc-4846-b935-108e75bbb91d","BONA_089.basePlot.vst","2016-09-12","D19","BONA","BONA_089","tower","deciduousForest",65.155777,-147.51108,"WGS84",20.2,476039.82,7225912.78,"6N",266.4,0.2,"vst_BONA_2016","NEON.DOC.000987vD",NA,NA,NA,NA,NA,NA,"25","noneSelected",800,100,800,NA,NA,"mgrandfield@field-ops.org","legacyData"
"489eb002-80de-4b56-b95d-bcd4eff3a319","BONA_088.basePlot.vst","2016-09-12","D19","BONA","BONA_088","tower","mixedForest",65.157411,-147.505953,"WGS84",20.1,476281.64,7226092.95,"6N",276.6,0.2,"vst_BONA_2016","NEON.DOC.000987vD",NA,NA,NA,NA,NA,NA,"25","noneSelected",800,100,800,NA,NA,"MGRANDFIELD@FIELD-OPS.ORG","legacyData"
"dfbbc57a-8b34-48d3-9da3-8d844b46f5a2","BONA_085.basePlot.vst","2016-09-13","D19","BONA","BONA_085","tower","shrubScrub",65.153907,-147.507156,"WGS84",20.1,476222.11,7225702.89,"6N",233.7,0.1,"vst_BONA_2016","NEON.DOC.000987vD",NA,NA,NA,NA,NA,NA,"10","noneSelected",800,40,800,NA,NA,"mgrandfield@field-ops.org","legacyData"
"86a52341-09bf-4c39-9169-53ab6c5bd4b9","BONA_083.basePlot.vst","2016-09-13","D19","BONA","BONA_083","tower","shrubScrub",65.154212,-147.49758,"WGS84",20.1,476671.34,7225733.3,"6N",223.7,0.1,"vst_BONA_2016","NEON.DOC.000987vD",NA,NA,NA,NA,NA,NA,"10","noneSelected",800,40,800,NA,NA,"mgrandfield@field-ops.org","legacyData"
"5ebce6e3-5b1e-489d-a2f0-382bd5a71c71","BONA_074.basePlot.vst","2016-09-14","D19","BONA","BONA_074","tower","shrubScrub",65.154223,-147.495004,"WGS84",20.1,476792.12,7225733.58,"6N",222.7,0.1,"vst_BONA_2016","NEON.DOC.000987vD",NA,NA,NA,NA,NA,NA,"10","noneSelected",800,40,800,NA,NA,"mgrandfield@field-ops.org","legacyData"
"fec457f2-fbc2-4880-a90b-bf2a6a235278","BONA_077.basePlot.vst","2016-09-15","D19","BONA","BONA_077","tower","shrubScrub",65.15528,-147.496312,"WGS84",20.1,476731.72,7225851.86,"6N",227,0.1,"vst_BONA_2016","NEON.DOC.000987vD",NA,NA,NA,NA,NA,NA,"10","noneSelected",800,40,800,NA,NA,"mgrandfield@field-ops.org","legacyData"
"cc8e3e53-d5c9-4d7c-986c-e30b86c70f9e","BONA_081.basePlot.vst","2016-09-15","D19","BONA","BONA_081","tower","shrubScrub",65.15583,-147.498856,"WGS84",20.1,476612.94,7225914.1,"6N",229.5,0.1,"vst_BONA_2016","NEON.DOC.000987vD",NA,NA,NA,NA,NA,NA,"10","noneSelected",800,40,800,NA,NA,"mgrandfield@field-ops.org","legacyData"
"e1981356-c48e-4a90-a684-17c0e7e41d78","BONA_073.basePlot.vst","2016-09-15","D19","BONA","BONA_073","tower","shrubScrub",65.156626,-147.496989,"WGS84",20.3,476701.16,7226002.12,"6N",230,0.2,"vst_BONA_2016","NEON.DOC.000987vD",NA,NA,NA,NA,NA,NA,"25","noneSelected",800,100,800,NA,NA,"mgrandfield@field-ops.org","legacyData"
"6b4c97d4-5137-4d25-9752-4f12f0a0b651","BONA_014.basePlot.vst","2017-08-07","D19","BONA","BONA_014","distributed","deciduousForest",65.17585,-147.463406,"WGS84",20.2,478291.24,7228132.63,"6N",287.4,0.2,"vst_BONA_2017","NEON.DOC.000987vG","Y",NA,"Y",NA,"N",NA,"10","noneSelected",400,80,400,NA,"whendricks@battelleecology.org","awatkins@battelleecology.org",NA
"887f06be-6044-4c4b-a4ee-a67b81cabf08","BONA_011.basePlot.vst","2017-08-08","D19","BONA","BONA_011","distributed","evergreenForest",65.195526,-147.535493,"WGS84",20.1,474932.9,7230352.19,"6N",628.2,0.1,"vst_BONA_2017","NEON.DOC.000987vG","",NA,"",NA,"",NA,"10","10",400,80,80,NA,"whendricks@battelleecology.org","Tjohns@battelleecology.org",NA
"bf3200c2-6692-42a5-9e1a-273aa87e7087","BONA_001.basePlot.vst","2017-08-09","D19","BONA","BONA_001","distributed","deciduousForest",65.174454,-147.478134,"WGS84",20.2,477600.12,7227982.19,"6N",371.1,0.4,"vst_BONA_2017","NEON.DOC.000987vG","",NA,"",NA,"",NA,"10","noneSelected",400,80,400,NA,"rpernick@battelleecology.org","rtroske@battelleecology.org",NA
"8d47bf7a-696a-422b-b44a-3bad5db73d2c","BONA_018.basePlot.vst","2017-08-09","D19","BONA","BONA_018","distributed","evergreenForest",65.193366,-147.537397,"WGS84",20.1,474841.73,7230112.22,"6N",641.9,0.1,"vst_BONA_2017","NEON.DOC.000987vG","",NA,"",NA,"",NA,"1","noneSelected",400,8,400,NA,"whendricks@battelleecology.org","awatkins@battelleecology.org",NA
"d850cb85-d297-4c87-b55d-04d1e28aec06","BONA_001.basePlot.vst","2017-08-09","D19","BONA","BONA_001","distributed","deciduousForest",65.174454,-147.478134,"WGS84",20.2,477600.12,7227982.19,"6N",371.1,0.4,"vst_BONA_2017","NEON.DOC.000987vG","",NA,"",NA,"",NA,"10","noneSelected",400,80,400,NA,"rpernick@battelleecology.org","Omagni@battelleecology.org",NA
"0333b90c-6184-4067-854a-57259469d9db","BONA_023.basePlot.vst","2017-08-10","D19","BONA","BONA_023","distributed","shrubScrub",65.16574,-147.511226,"WGS84",20.1,476041.97,7227023.18,"6N",349,0.1,"vst_BONA_2017","NEON.DOC.000987vG","",NA,"",NA,"",NA,"1","noneSelected",400,8,400,NA,"whendricks@battelleecology.org","rtroske@battelleecology.org",NA
"4e23654d-0b3a-49c4-920c-84997fd22562","BONA_009.basePlot.vst","2017-08-10","D19","BONA","BONA_009","distributed","shrubScrub",65.169192,-147.520277,"WGS84",20.1,475620.98,7227411.37,"6N",429.6,0.1,"vst_BONA_2017","NEON.DOC.000987vG","",NA,"",NA,"",NA,"1","noneSelected",400,8,400,NA,"whendricks@battelleecology.org","Omagni@battelleecology.org",NA
"b096a4da-bce1-4a89-9fce-71cdb3211b8a","BONA_002.basePlot.vst","2017-08-15","D19","BONA","BONA_002","distributed","deciduousForest",65.163534,-147.527149,"WGS84",20.1,475293.71,7226783.47,"6N",484.2,0.2,"vst_BONA_2017","NEON.DOC.000987vG","",NA,"",NA,"",NA,"10","10",400,80,80,NA,"whendricks@battelleecology.org","awatkins@battelleecology.org",NA
"5886e027-119f-433c-b513-c828901112d5","BONA_026.basePlot.vst","2017-08-15","D19","BONA","BONA_026","distributed","mixedForest",65.192484,-147.477756,"WGS84",20.1,477633.04,7229991.47,"6N",615.7,0.1,"vst_BONA_2017","NEON.DOC.000987vG","",NA,"",NA,"",NA,"10","noneSelected",400,80,400,NA,"whendricks@battelleecology.org","Omagni@battelleecology.org",NA
"d9296038-9598-40a2-863e-d29938362c37","BONA_012.basePlot.vst","2017-08-17","D19","BONA","BONA_012","distributed","deciduousForest",65.153226,-147.539152,"WGS84",20.2,474721.36,7225639.42,"6N",303.7,0.3,"vst_BONA_2017","NEON.DOC.000987vG","",NA,"",NA,"",NA,"10","10",400,80,80,NA,"whendricks@battelleecology.org","awatkins@battelleecology.org",NA
"c5259efa-6582-4f55-a286-cb3cc21df170","BONA_093.basePlot.vst","2017-08-21","D19","BONA","BONA_093","tower","mixedForest",65.155801,-147.50463,"WGS84",20.2,476342.22,7225913.02,"6N",248.2,0.3,"vst_BONA_2017","NEON.DOC.000987vG","",NA,"",NA,"",NA,"25","noneSelected",800,100,800,NA,"whendricks@battelleecology.org","avandenberg@battelleecology.org",NA
"63a91a77-d314-47de-b5ac-19a65c736fd6","BONA_008.basePlot.vst","2017-08-21","D19","BONA","BONA_008","distributed","deciduousForest",65.15664,-147.569321,"WGS84",20.2,473310.32,7226032.32,"6N",424.2,0.2,"vst_BONA_2017","NEON.DOC.000987vG","",NA,"",NA,"",NA,"10","noneSelected",400,80,400,NA,"whendricks@battelleecology.org","awatkins@battelleecology.org",NA
"0dd148af-c2da-4211-8190-e8ff6cbe332a","BONA_007.basePlot.vst","2017-08-23","D19","BONA","BONA_007","distributed","deciduousForest",65.193678,-147.444473,"WGS84",20.1,479192.15,7230113.15,"6N",400.9,0.1,"vst_BONA_2017","NEON.DOC.000987vG","",NA,"",NA,"",NA,"10","noneSelected",400,80,400,NA,"whendricks@battelleecology.org","Omagni@battelleecology.org",NA
"d447d722-a992-4e5a-85fa-62ae2fc36ca2","BONA_005.basePlot.vst","2017-08-23","D19","BONA","BONA_005","distributed","deciduousForest",65.160855,-147.588585,"WGS84",20.1,472411.63,7226510.34,"6N",456.2,0.1,"vst_BONA_2017","NEON.DOC.000987vG","",NA,"",NA,"",NA,"10","noneSelected",400,80,400,NA,"whendricks@battelleecology.org","awatkins@battelleecology.org",NA
"723be3c4-829b-4bc7-b679-468b32978d1f","BONA_021.basePlot.vst","2017-08-24","D19","BONA","BONA_021","distributed","shrubScrub",65.151634,-147.456572,"WGS84",20.2,478591.86,7225431.46,"6N",436.8,0.1,"vst_BONA_2017","NEON.DOC.000987vG","",NA,"",NA,"",NA,"noneSelected","noneSelected",400,400,400,NA,"whendricks@battelleecology.org","sfeld-degaris@battelleecology.org",NA
"ea721ebb-25f5-459d-a589-b688fc235a09","BONA_026.basePlot.vst","2017-09-27","D19","BONA","BONA_026","distributed","mixedForest",65.192484,-147.477756,"WGS84",20.1,477633.04,7229991.47,"6N",615.7,0.1,"vst_BONA_2017","NEON.DOC.000987vG",NA,NA,NA,NA,NA,NA,"10","noneSelected",400,80,400,NA,"whendricks@battelleecology.org","jhutton@battelleecology.org",NA
"32d21df0-6a74-425a-9295-16d7dea5ab72","DEJU_051.basePlot.vst","2015-06-15","D19","DEJU","DEJU_051","tower","evergreenForest",63.878314,-145.756523,"WGS84",20.1,561082.58,7084049.63,"6N",511.9,0.1,"vst_DEJU_2015","NEON.DOC.000987vD",NA,NA,NA,NA,NA,NA,"10","noneSelected",800,40,800,NA,NA,"mharris@field-ops.org","legacyData"
"c1309b48-6acd-41a3-80f1-62606b697618","DEJU_051.basePlot.vst","2015-06-15","D19","DEJU","DEJU_051","tower","evergreenForest",63.878314,-145.756523,"WGS84",20.1,561082.58,7084049.63,"6N",511.9,0.1,"vst_DEJU_2015","NEON.DOC.000987vD",NA,NA,NA,NA,NA,NA,"10","noneSelected",800,40,800,NA,NA,"mharris@field-ops.org","legacyData"
"513411e6-fdf7-4e9b-8096-82a4c40861fc","DEJU_050.basePlot.vst","2015-06-15","D19","DEJU","DEJU_050","tower","evergreenForest",63.880773,-145.757613,"WGS84",20.1,561023.71,7084322.56,"6N",509.1,0.1,"vst_DEJU_2015","NEON.DOC.000987vD",NA,NA,NA,NA,NA,NA,"10","noneSelected",800,40,800,NA,NA,"mharris@field-ops.org","legacyData"
"0517741c-c38f-453f-a2c3-236891270e31","DEJU_050.basePlot.vst","2015-06-15","D19","DEJU","DEJU_050","tower","evergreenForest",63.880773,-145.757613,"WGS84",20.1,561023.71,7084322.56,"6N",509.1,0.1,"vst_DEJU_2015","NEON.DOC.000987vD",NA,NA,NA,NA,NA,NA,"10","noneSelected",800,40,800,NA,NA,"mharris@field-ops.org","legacyData"
"ef1f1c54-78be-4a9d-bc91-1faad5195261","DEJU_049.basePlot.vst","2015-06-16","D19","DEJU","DEJU_049","tower","evergreenForest",63.88086,-145.739296,"WGS84",20.1,561923.13,7084349.9,"6N",507.3,0.1,"vst_DEJU_2015","NEON.DOC.000987vD",NA,NA,NA,NA,NA,NA,"25","noneSelected",800,100,800,NA,NA,"agutting@field-ops.org","legacyData"
"68b66b4a-371b-497c-96cd-44e8eed86df6","DEJU_057.basePlot.vst","2015-06-16","D19","DEJU","DEJU_057","tower","shrubScrub",63.878472,-145.74124,"WGS84",20.1,561832.9,7084081.96,"6N",511,0.1,"vst_DEJU_2015","NEON.DOC.000987vD",NA,NA,NA,NA,NA,NA,"10","noneSelected",800,40,800,NA,NA,"mharris@field-ops.org","legacyData"
"10881413-0987-43b3-b2e2-a386a3a5d68f","DEJU_049.basePlot.vst","2015-06-16","D19","DEJU","DEJU_049","tower","evergreenForest",63.88086,-145.739296,"WGS84",20.1,561923.13,7084349.9,"6N",507.3,0.1,"vst_DEJU_2015","NEON.DOC.000987vD",NA,NA,NA,NA,NA,NA,"25","noneSelected",800,100,800,NA,NA,"agutting@field-ops.org","legacyData"
"99e169d7-0832-4671-9c17-5cdbb299850b","DEJU_057.basePlot.vst","2015-06-16","D19","DEJU","DEJU_057","tower","shrubScrub",63.878472,-145.74124,"WGS84",20.1,561832.9,7084081.96,"6N",511,0.1,"vst_DEJU_2015","NEON.DOC.000987vD",NA,NA,NA,NA,NA,NA,"10","noneSelected",800,40,800,NA,NA,"mharris@field-ops.org","legacyData"
"1ac7933d-e7d0-4b13-9581-dd75931edcb2","DEJU_047.basePlot.vst","2015-06-17","D19","DEJU","DEJU_047","tower","evergreenForest",63.88224,-145.739248,"WGS84",20.2,561922.45,7084503.7,"6N",505.2,0.3,"vst_DEJU_2015","NEON.DOC.000987vD",NA,NA,NA,NA,NA,NA,"10","noneSelected",800,40,800,NA,NA,"mharris@field-ops.org; agutting@field-ops.org","legacyData"
"7da0b371-00bf-4f43-ae36-c0b02b8f2869","DEJU_052.basePlot.vst","2015-06-17","D19","DEJU","DEJU_052","tower","evergreenForest",63.881972,-145.742293,"WGS84",20.1,561773.49,7084470.89,"6N",507.6,0.1,"vst_DEJU_2015","NEON.DOC.000987vD",NA,NA,NA,NA,NA,NA,"10","noneSelected",800,40,800,NA,NA,"agutting@field-ops.org","legacyData"
"7c2140f8-e939-41f2-ae9d-9396d5a3f905","DEJU_052.basePlot.vst","2015-06-17","D19","DEJU","DEJU_052","tower","evergreenForest",63.881972,-145.742293,"WGS84",20.1,561773.49,7084470.89,"6N",507.6,0.1,"vst_DEJU_2015","NEON.DOC.000987vD",NA,NA,NA,NA,NA,NA,"10","noneSelected",800,40,800,NA,NA,"agutting@field-ops.org","legacyData"
"5576322e-0f73-4771-90d5-730ede0cdb18","DEJU_047.basePlot.vst","2015-06-17","D19","DEJU","DEJU_047","tower","evergreenForest",63.88224,-145.739248,"WGS84",20.2,561922.45,7084503.7,"6N",505.2,0.3,"vst_DEJU_2015","NEON.DOC.000987vD",NA,NA,NA,NA,NA,NA,"10","noneSelected",800,40,800,NA,NA,"mharris@field-ops.org","legacyData"
"0f732f89-4046-4aef-8418-24d7463a4522","DEJU_056.basePlot.vst","2015-06-18","D19","DEJU","DEJU_056","tower","evergreenForest",63.881203,-145.746585,"WGS84",20.1,561564.39,7084381.06,"6N",508.3,0.1,"vst_DEJU_2015","NEON.DOC.000987vD",NA,NA,NA,NA,NA,NA,"10","noneSelected",800,40,800,NA,NA,"mharris@field-ops.org","legacyData"
"107e22c5-ebcd-470d-bfa1-f7633dc73002","DEJU_061.basePlot.vst","2015-06-18","D19","DEJU","DEJU_061","tower","evergreenForest",63.87929,-145.744879,"WGS84",20.1,561652.37,7084169.57,"6N",511.1,0.1,"vst_DEJU_2015","NEON.DOC.000987vD",NA,NA,NA,NA,NA,NA,"25","noneSelected",800,100,800,NA,NA,"mharris@field-ops.org","legacyData"
"276d3faf-6af7-492d-bdcd-2af30f509db2","DEJU_045.basePlot.vst","2015-06-18","D19","DEJU","DEJU_045","tower","shrubScrub",63.880889,-145.742977,"WGS84",20.1,561742.28,7084349.56,"6N",509.1,0.1,"vst_DEJU_2015","NEON.DOC.000987vD",NA,NA,NA,NA,NA,NA,"25","noneSelected",800,100,800,NA,NA,"agutting@field-ops.org","legacyData"
"0ec1d081-12d0-4466-bf8b-74e82cdf79d4","DEJU_064.basePlot.vst","2015-06-19","D19","DEJU","DEJU_064","tower","evergreenForest",63.88024,-145.75948,"WGS84",20.1,560933.17,7084261.39,"6N",510.8,0.1,"vst_DEJU_2015","NEON.DOC.000987vD",NA,NA,NA,NA,NA,NA,"10","noneSelected",800,40,800,NA,NA,"agutting@field-ops.org","legacyData"
"c8b28ee6-4d60-4e4c-b89a-301f5c440dcf","DEJU_060.basePlot.vst","2015-06-19","D19","DEJU","DEJU_060","tower","evergreenForest",63.8791,-145.754647,"WGS84",20.1,561173.02,7084139,"6N",510,0.1,"vst_DEJU_2015","NEON.DOC.000987vD",NA,NA,NA,NA,NA,NA,"10","noneSelected",800,40,800,NA,NA,"agutting@field-ops.org","legacyData"
"d0a8bb2a-c748-4b65-87b2-d60b8fdc75ac","DEJU_060.basePlot.vst","2015-06-19","D19","DEJU","DEJU_060","tower","evergreenForest",63.8791,-145.754647,"WGS84",20.1,561173.02,7084139,"6N",510,0.1,"vst_DEJU_2015","NEON.DOC.000987vD",NA,NA,NA,NA,NA,NA,"10","noneSelected",800,40,800,NA,NA,"agutting@field-ops.org","legacyData"
"4d494b52-8ef0-4144-9638-43f85e92d0ad","DEJU_064.basePlot.vst","2015-06-19","D19","DEJU","DEJU_064","tower","evergreenForest",63.88024,-145.75948,"WGS84",20.1,560933.17,7084261.39,"6N",510.8,0.1,"vst_DEJU_2015","NEON.DOC.000987vD",NA,NA,NA,NA,NA,NA,"10","noneSelected",800,40,800,NA,NA,"agutting@field-ops.org","legacyData"
"9c3cd1e7-4a92-486b-936a-cd88f86a7788","DEJU_054.basePlot.vst","2015-06-19","D19","DEJU","DEJU_054","tower","evergreenForest",63.878098,-145.761422,"WGS84",20.1,560842.42,7084020.89,"6N",514.6,0.1,"vst_DEJU_2015","NEON.DOC.000987vD",NA,NA,NA,NA,NA,NA,"10","noneSelected",800,40,800,NA,NA,"mharris@field-ops.org","legacyData"
"da90e768-246a-47cd-bd97-10e2aa97ed33","DEJU_055.basePlot.vst","2015-06-20","D19","DEJU","DEJU_055","tower","evergreenForest",63.876147,-145.756002,"WGS84",20.1,561112.88,7083808.7,"6N",517.4,0.1,"vst_DEJU_2015","NEON.DOC.000987vD",NA,NA,NA,NA,NA,NA,"10","noneSelected",800,40,800,NA,NA,"mharris@field-ops.org","legacyData"
"11885283-37d1-4185-8450-5894ded5a02f","DEJU_046.basePlot.vst","2015-06-20","D19","DEJU","DEJU_046","tower","evergreenForest",63.877756,-145.753497,"WGS84",20.1,561232.43,7083990.37,"6N",511.7,0.1,"vst_DEJU_2015","NEON.DOC.000987vD",NA,NA,NA,NA,NA,NA,"10","noneSelected",800,40,800,NA,NA,"mharris@field-ops.org","legacyData"
"606f5bd4-70c7-4211-8963-93663997e666","DEJU_046.basePlot.vst","2015-06-20","D19","DEJU","DEJU_046","tower","evergreenForest",63.877756,-145.753497,"WGS84",20.1,561232.43,7083990.37,"6N",511.7,0.1,"vst_DEJU_2015","NEON.DOC.000987vD",NA,NA,NA,NA,NA,NA,"10","noneSelected",800,40,800,NA,NA,"mharris@field-ops.org","legacyData"
"7d0bfa85-2227-4dba-827e-dcb22afe9bc5","DEJU_063.basePlot.vst","2015-06-22","D19","DEJU","DEJU_063","tower","evergreenForest",63.877252,-145.756557,"WGS84",20.1,561083.22,7083931.28,"6N",513.3,0.1,"vst_DEJU_2015","NEON.DOC.000987vD",NA,NA,NA,NA,NA,NA,"10","noneSelected",800,40,800,NA,NA,"agutting@field-ops.org","legacyData"
"1deb0642-2a99-46bc-a148-4abe06f325df","DEJU_055.basePlot.vst","2015-06-22","D19","DEJU","DEJU_055","tower","evergreenForest",63.876147,-145.756002,"WGS84",20.1,561112.88,7083808.7,"6N",517.4,0.1,"vst_DEJU_2015","NEON.DOC.000987vD",NA,NA,NA,NA,NA,NA,"10","noneSelected",800,40,800,NA,NA,"mharris@field-ops.org","legacyData"
"002f9972-c1f7-499e-949d-0e0de4a2e430","DEJU_063.basePlot.vst","2015-06-22","D19","DEJU","DEJU_063","tower","evergreenForest",63.877252,-145.756557,"WGS84",20.1,561083.22,7083931.28,"6N",513.3,0.1,"vst_DEJU_2015","NEON.DOC.000987vD",NA,NA,NA,NA,NA,NA,"10","noneSelected",800,40,800,NA,NA,"agutting@field-ops.org","legacyData"
"ca116e58-c056-494e-9518-8f6a5a395c50","DEJU_062.basePlot.vst","2015-06-23","D19","DEJU","DEJU_062","tower","evergreenForest",63.880191,-145.753398,"WGS84",20.1,561231.99,7084261.75,"6N",507.8,0.1,"vst_DEJU_2015","NEON.DOC.000987vD",NA,NA,NA,NA,NA,NA,"10","noneSelected",800,40,800,NA,NA,"mharris@field-ops.org","legacyData"
"85c02d83-e020-4ea7-9280-35c1e474631a","DEJU_048.basePlot.vst","2015-06-23","D19","DEJU","DEJU_048","tower","evergreenForest",63.881243,-145.753351,"WGS84",20.1,561232.01,7084379.01,"6N",506.8,0.1,"vst_DEJU_2015","NEON.DOC.000987vD",NA,NA,NA,NA,NA,NA,"10","noneSelected",800,40,800,NA,NA,"mharris@field-ops.org","legacyData"
"a897dafc-df26-4b78-85fb-436c26e5fbf2","DEJU_062.basePlot.vst","2015-06-23","D19","DEJU","DEJU_062","tower","evergreenForest",63.880191,-145.753398,"WGS84",20.1,561231.99,7084261.75,"6N",507.8,0.1,"vst_DEJU_2015","NEON.DOC.000987vD",NA,NA,NA,NA,NA,NA,"10","noneSelected",800,40,800,NA,NA,"mharris@field-ops.org","legacyData"
"c54c7a38-07b1-4488-9a91-2d1703714bc0","DEJU_059.basePlot.vst","2015-06-23","D19","DEJU","DEJU_059","tower","evergreenForest",63.881314,-145.760666,"WGS84",20.1,560872.6,7084379.92,"6N",509.5,0.1,"vst_DEJU_2015","NEON.DOC.000987vD",NA,NA,NA,NA,NA,NA,"10","noneSelected",800,40,800,NA,NA,"agutting@field-ops.org","legacyData"
"efb51656-5dc7-4f44-b80d-7b5c3fd3fa98","DEJU_059.basePlot.vst","2015-06-23","D19","DEJU","DEJU_059","tower","evergreenForest",63.881314,-145.760666,"WGS84",20.1,560872.6,7084379.92,"6N",509.5,0.1,"vst_DEJU_2015","NEON.DOC.000987vD",NA,NA,NA,NA,NA,NA,"10","noneSelected",800,40,800,NA,NA,"agutting@field-ops.org","legacyData"
"fa385717-63e5-4492-811a-3b8e886013f3","DEJU_048.basePlot.vst","2015-06-23","D19","DEJU","DEJU_048","tower","evergreenForest",63.881243,-145.753351,"WGS84",20.1,561232.01,7084379.01,"6N",506.8,0.1,"vst_DEJU_2015","NEON.DOC.000987vD",NA,NA,NA,NA,NA,NA,"10","noneSelected",800,40,800,NA,NA,"mharris@field-ops.org","legacyData"
"4388e42c-d78e-4b6e-8ef0-52edb4baa30f","DEJU_058.basePlot.vst","2015-06-24","D19","DEJU","DEJU_058","tower","evergreenForest",63.876998,-145.759013,"WGS84",20.1,560963.13,7083900.63,"6N",514.8,0.2,"vst_DEJU_2015","NEON.DOC.000987vD",NA,NA,NA,NA,NA,NA,"10","noneSelected",800,40,800,NA,NA,"agutting@field-ops.org","legacyData"
"ca988411-1932-49fc-97bb-9506398dce1d","DEJU_053.basePlot.vst","2015-06-24","D19","DEJU","DEJU_053","tower","evergreenForest",63.881614,-145.763712,"WGS84",20.1,560722.35,7084410.44,"6N",511.4,0.1,"vst_DEJU_2015","NEON.DOC.000987vD",NA,NA,NA,NA,NA,NA,"10","noneSelected",800,40,800,NA,NA,"agutting@field-ops.org","legacyData"
"5afdb2da-a754-4a18-8c7b-f681c2753acf","DEJU_053.basePlot.vst","2015-06-24","D19","DEJU","DEJU_053","tower","evergreenForest",63.881614,-145.763712,"WGS84",20.1,560722.35,7084410.44,"6N",511.4,0.1,"vst_DEJU_2015","NEON.DOC.000987vD",NA,NA,NA,NA,NA,NA,"10","noneSelected",800,40,800,NA,NA,"agutting@field-ops.org","legacyData"
"ea1ee46c-32e1-4e61-b9de-becbec72183a","DEJU_058.basePlot.vst","2015-06-24","D19","DEJU","DEJU_058","tower","evergreenForest",63.876998,-145.759013,"WGS84",20.1,560963.13,7083900.63,"6N",514.8,0.2,"vst_DEJU_2015","NEON.DOC.000987vD",NA,NA,NA,NA,NA,NA,"10","noneSelected",800,40,800,NA,NA,"agutting@field-ops.org","legacyData"
"9b793651-c67f-43a8-8326-357f6a3d49b2","DEJU_010.basePlot.vst","2016-08-02","D19","DEJU","DEJU_010","distributed","shrubScrub",63.937523,-145.751463,"WGS84",20.1,561202,7090651.27,"6N",444.4,0.1,"vst_DEJU_2016","NEON.DOC.000987vF","",NA,"",NA,"",NA,"10","noneSelected",400,80,400,NA,"acortese@battelleecology.org","whendricks@field-ops.org",NA
"e64a5363-2f62-44ee-a21a-3ed05519e915","DEJU_055.basePlot.vst","2016-08-04","D19","DEJU","DEJU_055","tower","evergreenForest",63.876147,-145.756002,"WGS84",20.1,561112.88,7083808.7,"6N",517.4,0.1,"vst_DEJU_2016","NEON.DOC.000987vF","Y",NA,"Y",NA,"N",NA,"10","noneSelected",800,40,800,NA,"acortese@battelleecology.org","kbiggert@field-ops.org",NA
"309159ab-ce12-4399-b14c-3216e0f2f155","DEJU_003.basePlot.vst","2016-08-15","D19","DEJU","DEJU_003","distributed","shrubScrub",63.930794,-145.751133,"WGS84",20.1,561232.85,7089901.87,"6N",450.1,0.1,"vst_DEJU_2016","NEON.DOC.000987vF","",NA,"",NA,"",NA,"10","noneSelected",400,80,400,NA,"acortese@battelleecology.org","cbaird@battelleecology.org",NA
"a090257c-d93d-4d58-bf93-7b9ae0601678","DEJU_023.basePlot.vst","2016-08-15","D19","DEJU","DEJU_023","distributed","evergreenForest",63.934644,-145.761389,"WGS84",20.1,560721.71,7090321.01,"6N",451.7,0.1,"vst_DEJU_2016","NEON.DOC.000987vF","Y",NA,"Y",NA,"N",NA,"10","noneSelected",400,80,400,NA,"whendricks@field-ops.org","gmoore@field-ops.org",NA
"3f05642d-6a6b-4e3a-81cc-3d0a373ab6e0","DEJU_004.basePlot.vst","2016-08-15","D19","DEJU","DEJU_004","distributed","shrubScrub",63.912331,-145.766038,"WGS84",20.1,560541.92,7087830.58,"6N",468.4,0.1,"vst_DEJU_2016","NEON.DOC.000987vF","",NA,"",NA,"",NA,"10","noneSelected",400,80,400,NA,"acortese@battelleecology.org","whendricks@field-ops.org",NA
"757a47e9-c338-456b-afe0-fd178c18b021","DEJU_008.basePlot.vst","2016-08-17","D19","DEJU","DEJU_008","distributed","shrubScrub",63.897474,-145.761176,"WGS84",20.1,560812.59,7086179.9,"6N",484.6,0.1,"vst_DEJU_2016","NEON.DOC.000987vF","Y",NA,"Y",NA,"N",NA,"10","noneSelected",400,80,400,NA,"whendricks@field-ops.org","nvandaele@field-ops.org",NA
"87df38fa-d732-4ba2-85be-89d75d80ef4e","DEJU_005.basePlot.vst","2016-08-17","D19","DEJU","DEJU_005","distributed","shrubScrub",63.896876,-145.75386,"WGS84",20.1,561172.99,7086120.27,"6N",484.2,0.1,"vst_DEJU_2016","NEON.DOC.000987vF","",NA,"",NA,"",NA,"10","noneSelected",400,80,400,NA,"acortese@battelleecology.org","gmoore@field-ops.org",NA
