"uid","namedLocation","domainID","siteID","plotType","sampleID","sampleCode","collectDate","lmaSampleID","lmaSampleCode","lmaSampleCondition","scanDate","scannedBy","freshMass","ovenStartDate","ovenEndDate","dryMass","weighedBy","scannedLeafNumber","leafArea","percentGreen","leafMassPerArea","dryMassFraction","measuredBy","remarks","dataQF"
"a3f09120-e773-445d-8ec0-c2ab321856f3","OAES_042.basePlot.cfc","D11","OAES","tower","FMBHGf4LMbqK89AxLC8t93CTJ4kpALt6hUT66xZylTk=","A00000020435","2018-04-24T18:08Z","FMBHGf4LMbqK89AxLC8t93CTJ4kpALt6x6xowWRjIfg=","A00000015458","OK","2018-04-25T22:32Z","jjamison@battelleecology.org",0.152,"2018-04-27T19:10Z","2018-05-03T14:35Z",0.137,"jbarnett@battelleecology.org",18,1646.1,99,83.2,0.901,"jjamison@battelleecology.org",NA,NA
"01ba5330-dce4-4e92-ab4c-088ed1716ed0","OAES_022.basePlot.cfc","D11","OAES","distributed","FMBHGf4LMboiZ4lx6hHGbrpk7Zm2l3NZqKEmzzKjD6c=","A00000020436","2018-04-24T18:30Z","FMBHGf4LMboiZ4lx6hHGbrpk7Zm2l3NZLHY+9PhFEHQ=","A00000015459","OK","2018-04-26T00:22Z","jjamison@battelleecology.org",0.251,"2018-04-27T19:10Z","2018-05-03T14:41Z",0.124,"jbarnett@battelleecology.org",26,1384.7,99,89.6,0.494,"",NA,NA
"2e12659b-da52-4713-b78b-36ca94d0d7f0","OAES_023.basePlot.cfc","D11","OAES","distributed","FMBHGf4LMbr6rZ9B+eO74/V9wchSz1E/Fir/rLoFlQo=","A00000020419","2018-04-24T18:49Z","FMBHGf4LMbr6rZ9B+eO74/V9wchSz1E/d2MKfBiyEC8=","A00000015478","invalid fresh mass","2018-04-26T14:26Z","jjamison@battelleecology.org",NA,"2018-04-27T19:10Z","2018-05-03T14:47Z",0.18,"jbarnett@battelleecology.org",28,2107,97,85.4,NA,"jbarnett@battelleecology.org",NA,NA
"47334e76-ad4d-42cd-847d-61ca760891dd","OAES_003.basePlot.cfc","D11","OAES","distributed","FMBHGf4LMbr/iZqPA1nZwj12/U+uJPy8uo+P7eukSEA=","A00000020425","2018-04-24T19:04Z","FMBHGf4LMbr/iZqPA1nZwj12/U+uJPy8AZapgyivbZA=","A00000015453","invalid fresh mass","2018-04-26T16:46Z","jjamison@battelleecology.org",NA,"2018-04-27T19:10Z","2018-05-03T14:47Z",0.2,"jbarnett@battelleecology.org",19,1902.1,100,105.1,NA,"jbarnett@battelleecology.org",NA,NA
"6b3f0644-7b72-432f-83e2-b7c29d2d8a52","OAES_001.basePlot.cfc","D11","OAES","distributed","FMBHGf4LMbqjM3bSBZzLqRLf0iYOXKzfDSjw09Q7d7E=","A00000020426","2018-04-24T19:22Z","FMBHGf4LMbqjM3bSBZzLqRLf0iYOXKzf6hpBboYmi5M=","A00000015479","OK","2018-04-26T16:11Z","jjamison@battelleecology.org",0.291,"2018-04-27T19:10Z","2018-05-03T14:49Z",0.222,"jbarnett@battelleecology.org",20,2169.4,97,102.3,0.763,"jbarnett@battelleecology.org",NA,NA
"318d9694-cb11-4719-a406-6da3c8e7c187","OAES_021.basePlot.cfc","D11","OAES","distributed","FMBHGf4LMboVazvuHS4EOy660Fph+r0OXoITsqZPEtM=","A00000020420","2018-04-24T19:26Z","FMBHGf4LMboVazvuHS4EOy660Fph+r0Oi8zj8w/sBq4=","A00000015461","OK","2018-04-26T15:27Z","jjamison@battelleecology.org",0.474,"2018-04-27T19:10Z","2018-05-03T14:47Z",0.245,"jbarnett@battelleecology.org",26,3091.5,99,79.3,0.517,"jbarnett@battelleecology.org",NA,NA
"2b1c5e5f-33e7-4fdb-bdf9-f01a047964de","OAES_004.basePlot.cfc","D11","OAES","distributed","FMBHGf4LMbooZn1DKnlvngqGud28fYwgclddzH+Q4II=","A00000020442","2018-04-24T19:57Z","FMBHGf4LMbooZn1DKnlvngqGud28fYwgZ4LwELajszs=","A00000015474","OK","2018-04-25T20:49Z","jjamison@battelleecology.org",0.307,"2018-04-27T19:10Z","2018-05-03T14:31Z",0.218,"jbarnett@battelleecology.org",10,2253.6,88,96.7,0.71,"jbarnett@battelleecology.org",NA,NA
"dcfe0634-0ea6-4598-8ee5-f7fd3ebda846","OAES_007.basePlot.cfc","D11","OAES","distributed","FMBHGf4LMbq2216RmjzNq+oCSHSaG4Bz2N7UakCsXb8=","A00000020440","2018-04-24T20:18Z","FMBHGf4LMbq2216RmjzNq+oCSHSaG4BzwB2yTpR+vFo=","A00000015471","OK","2018-04-25T19:10Z","jjamison@battelleecology.org",0.337,"2018-04-27T19:10Z","2018-05-03T14:22Z",0.245,"jbarnett@battelleecology.org",16,1931.8,99,126.8,0.727,"jbarnett@battelleecology.org",NA,NA
"3d61ce15-6e00-4b5c-a087-83c3f13f500a","OAES_005.basePlot.cfc","D11","OAES","distributed","FMBHGf4LMboliS5rWV7Zph1XL7YJaoKFb0bNUHq0ZH8=","A00000020441","2018-04-24T20:44Z","FMBHGf4LMboliS5rWV7Zph1XL7YJaoKF7yduN4PWcX0=","A00000015476","OK","2018-04-25T23:07Z","jjamison@battelleecology.org",0.418,"2018-04-27T19:10Z","2018-05-03T14:34Z",0.212,"jbarnett@battelleecology.org",10,2545.8,98,83.3,0.507,"jbarnett@battelleecology.org",NA,NA
"9de76aab-ec04-4f86-8bd6-ab2035b07277","OAES_009.basePlot.cfc","D11","OAES","distributed","FMBHGf4LMbrkRmoQDOb9F7imjdNKQBH+fmKg8vYJ0+0=","A00000020439","2018-04-24T21:00Z","FMBHGf4LMbrkRmoQDOb9F7imjdNKQBH+Dy18lzlpstI=","A00000015550","OK","2018-04-25T23:41Z","jjamison@battelleecology.org",0.618,"2018-04-27T19:10Z","2018-05-03T14:32Z",0.305,"jbarnett@battelleecology.org",22,3022.3,97,100.9,0.494,"jbarnett@battelleecology.org",NA,NA
"4c953468-5947-4be0-a2e3-51d91e2ef768","OAES_002.basePlot.cfc","D11","OAES","distributed","FMBHGf4LMbqGDrWwWFunGNAW8dzUn8v4mfWr02PrbCA=","A00000020443","2018-04-24T21:27Z","FMBHGf4LMbqGDrWwWFunGNAW8dzUn8v4qyH7s29wHis=","A00000015462","OK","2018-04-26T00:07Z","jjamison@battelleecology.org",0.344,"2018-04-27T19:10Z","2018-05-03T14:40Z",0.182,"jbarnett@battelleecology.org",17,2996.4,99,60.7,0.529,"jjamison@battelleecology.org",NA,NA
"87e2e4b3-a6b6-471e-854a-7445ffb5cfae","OAES_006.basePlot.cfc","D11","OAES","distributed","FMBHGf4LMbpQ5b950gWNHerZmspoFsLK5M9tzxxJjj0=","A00000020424","2018-04-24T21:37Z","FMBHGf4LMbpQ5b950gWNHerZmspoFsLKVforcjBsdts=","A00000015460","OK","2018-04-26T13:40Z","jjamison@battelleecology.org",0.3,"2018-04-27T19:10Z","2018-05-03T14:44Z",0.281,"jbarnett@battelleecology.org",21,3596.4,98,78.1,0.937,"jbarnett@battelleecology.org",NA,NA
"9f7342f2-39e2-43f2-8d3f-d910a1d65c69","MOAB_005.basePlot.cfc","D13","MOAB","distributed","S9R44vg6v28kwEsUGHI0enoXYCfg7RIL05vYOVi3TTg=",NA,"2017-09-05T15:00Z","S9R44vg6v28kwEsUGHI0enoXYCfg7RILIZoYL5A3tpk=",NA,"OK","2017-09-08T15:30Z","rbarkie@battelleecology.org",0.099,"2017-09-08T16:03Z","2017-09-12T23:25Z",0.098,"Zgordon@battelleecology.org",11,1029.8,99,94.7,0.99,"rbarkie@battelleecology.org",NA,NA
"c52cf45a-103f-4477-b06c-64a403379f7f","MOAB_004.basePlot.cfc","D13","MOAB","distributed","S9R44vg6v2+IojQAoA3EV7FaCqM7nwPN744PJHKhhAQ=",NA,"2017-09-05T17:00Z","S9R44vg6v2+IojQAoA3EV7FaCqM7nwPNx/G5ejlk70M=",NA,"invalid fresh mass","2017-09-08T16:00Z","cpratt@battelleecology.org",NA,"2017-09-08T16:13Z","2017-09-28T23:25Z",0.077,"rbarkie@battelleecology.org",21,1082.8,95,71.1,NA,"cpratt@battelleecology.org",NA,NA
"e85f79a2-feee-450b-9dc2-e96f27319fa2","MOAB_003.basePlot.cfc","D13","MOAB","distributed","S9R44vg6v2+pbBt1VnwnmZovHsx9Mz5wxzF9bGfySJI=",NA,"2017-09-06T15:05Z","S9R44vg6v2+pbBt1VnwnmZovHsx9Mz5wOxi8OkHLPi4=",NA,"OK","2017-09-08T20:20Z","rbarkie@battelleecology.org",0.437,"2017-09-08T20:43Z","2017-09-11T19:03Z",0.221,"rbarkie@battelleecology.org",21,684,99,323.4,0.506,"rbarkie@battelleecology.org",NA,NA
"567c5d66-cb17-4dad-a0ab-b02b29c92ae5","MOAB_003.basePlot.cfc","D13","MOAB","distributed","S9R44vg6v2+pbBt1Vnwnmfa1JJaWIQDYnwmGkrP5jK8=",NA,"2017-09-06T16:05Z","S9R44vg6v2+pbBt1Vnwnmfa1JJaWIQDYCS7FI5TeqI8=",NA,"OK","2017-09-08T21:25Z","rbarkie@battelleecology.org",0.668,"2017-09-08T21:40Z","2017-09-11T19:06Z",0.348,"rbarkie@battelleecology.org",28,965.4,97,360.3,0.52,"rbarkie@battelleecology.org",NA,NA
"49ddc40a-b394-4fd3-bbff-399d71300ca2","MOAB_003.basePlot.cfc","D13","MOAB","distributed","S9R44vg6v28Ulz9XyZYlkYUtUIBo+Vkwc3uK7P8rImo=",NA,"2017-09-06T17:00Z","S9R44vg6v28Ulz9XyZYlkYUtUIBo+VkwL1fbee1yvPw=",NA,"OK","2017-09-08T22:04Z","rbarkie@battelleecology.org",2.172,"2017-09-08T22:40Z","2017-09-11T19:10Z",1.452,"rbarkie@battelleecology.org",26,2104.7,95,689.9,0.669,"rbarkie@battelleecology.org",NA,NA
"28a12d90-d8b4-4104-b54c-e8fedc9b5a3d","MOAB_024.basePlot.cfc","D13","MOAB","distributed","S9R44vg6v2+upPaIqgO8BUIbj0jSV//6SNvuQx7vmgo=",NA,"2017-09-06T19:00Z","S9R44vg6v2+upPaIqgO8BUIbj0jSV//6s8aH40tzjcI=",NA,"OK","2017-09-09T16:58Z","rbarkie@battelleecology.org",0.441,"2017-09-09T17:18Z","2017-09-11T21:29Z",0.218,"cpratt@battelleecology.org",22,720.6,97,302.5,0.495,"cpratt@battelleecology.org",NA,NA
"e61fe754-ac8f-470e-9411-5bbbf07776ee","MOAB_024.basePlot.cfc","D13","MOAB","distributed","S9R44vg6v2+upPaIqgO8BdVicv4OPtNmVYVFxxujZ4s=",NA,"2017-09-06T20:00Z","S9R44vg6v2+upPaIqgO8BdVicv4OPtNm3X88UD5E8ho=",NA,"OK","2017-09-09T17:38Z","rbarkie@battelleecology.org",0.745,"2017-09-09T17:51Z","2017-09-11T21:28Z",0.364,"cpratt@battelleecology.org",22,1142.2,96,318.7,0.489,"cpratt@battelleecology.org",NA,NA
"7b3d65d1-38bb-4d36-a8a8-f8d09925a997","MOAB_024.basePlot.cfc","D13","MOAB","distributed","S9R44vg6v2+rbr4HBpNCWCfM95HLN8uWQ9EecnX5HB8=",NA,"2017-09-06T21:00Z","S9R44vg6v2+rbr4HBpNCWCfM95HLN8uWzjHLLbQ5Iwk=",NA,"OK","2017-09-09T18:27Z","",1.408,"2017-09-09T18:38Z","2017-09-11T21:33Z",0.866,"cpratt@battelleecology.org",27,1567.2,98,552.6,0.615,"cpratt@battelleecology.org",NA,NA
"9a90bd8d-0600-416b-aeb8-17bdc6083523","MOAB_007.basePlot.cfc","D13","MOAB","distributed","S9R44vg6v2/9NxS7VLe+v93SFNmWzzzlc7OsK94UnIc=",NA,"2017-09-07T14:00Z","S9R44vg6v2/9NxS7VLe+v93SFNmWzzzldlq/8yP7tv8hmXtLnM6XVg==",NA,"OK","2017-09-09T18:58Z","rbarkie@battelleecology.org",0.218,"2017-09-09T19:13Z","2017-09-11T21:27Z",0.143,"cpratt@battelleecology.org",47,961.3,99,148.8,0.655,"cpratt@battelleecology.org",NA,NA
"66918b3c-58b6-4957-bc48-c92bc77f63b7","MOAB_007.basePlot.cfc","D13","MOAB","distributed","S9R44vg6v2/9NxS7VLe+v65ryXHEK48zCYsY8PvrdS8=",NA,"2017-09-07T15:00Z","S9R44vg6v2/9NxS7VLe+v65ryXHEK48z0OmGraGta34xZUQ7rqeJEg==",NA,"OK","2017-09-09T19:32Z","",0.11,"2017-09-09T19:41Z","2017-09-11T21:21Z",0.072,"cpratt@battelleecology.org",23,395.5,99,182.1,0.654,"cpratt@battelleecology.org",NA,NA
"ca80af7f-a5ad-4cf9-94e3-b3b8ed0a0360","MOAB_007.basePlot.cfc","D13","MOAB","distributed","S9R44vg6v2/9NxS7VLe+v7/5M5ATASQl0NtemjEGIsI=",NA,"2017-09-07T16:00Z","S9R44vg6v2/9NxS7VLe+v7/5M5ATASQlAc3iSNWO4Im2+oQZYth5nA==",NA,"OK","2017-09-09T19:48Z","rbarkie@battelleecology.org",0.087,"2017-09-09T20:08Z","2017-09-11T21:32Z",0.056,"cpratt@battelleecology.org",22,351.9,99,159.1,0.642,"cpratt@battelleecology.org",NA,NA
"e6baf9bb-8991-4126-9252-a71e4704cdbe","MOAB_001.basePlot.cfc","D13","MOAB","distributed","S9R44vg6v28f+Zts8A8BN+Exr3BnFsIB79W8iF9t0IU=",NA,"2017-09-07T17:30Z","S9R44vg6v28f+Zts8A8BN+Exr3BnFsIBGq/X12bZ7MI=",NA,"OK","2017-09-09T20:23Z","rbarkie@battelleecology.org",0.156,"2017-09-09T20:33Z","2017-09-11T21:25Z",0.094,"cpratt@battelleecology.org",16,1005,90,93.5,0.603,"cpratt@battelleecology.org",NA,NA
"5504c2a4-4333-4ac3-8912-e258a3ce6033","MOAB_009.basePlot.cfc","D13","MOAB","distributed","S9R44vg6v29a3iYIcLakVBjap3adP+f7IHuLsgccAVE=",NA,"2017-09-07T19:00Z","S9R44vg6v29a3iYIcLakVBjap3adP+f70hEVFPYu2xM=",NA,"OK","2017-09-09T20:41Z","rbarkie@battelleecology.org",0.186,"2017-09-09T20:49Z","2017-09-11T21:24Z",0.121,"cpratt@battelleecology.org",15,1022,90,118.4,0.652,"cpratt@battelleecology.org",NA,NA
"ed9d5596-bb1d-4bef-9192-6ac117212dc4","MOAB_010.basePlot.cfc","D13","MOAB","distributed","S9R44vg6v29Az0sdlbKhGb3OfO6BV3ZT2YDmW4B2NYQ=",NA,"2017-09-07T20:00Z","S9R44vg6v29Az0sdlbKhGb3OfO6BV3ZTOcsqLumh9Lc=",NA,"OK","2017-09-09T15:48Z","rbarkie@battelleecology.org",0.111,"2017-09-09T15:57Z","2017-09-11T21:29Z",0.083,"cpratt@battelleecology.org",16,691.7,93,120,0.749,"rbarkie@battelleecology.org",NA,NA
"d028e70a-852d-4310-9b87-4e3a9ab99d07","MOAB_046.basePlot.cfc","D13","MOAB","tower","S9R44vg6v2/MrQsjQZV30DSyddux20m2h/Rcmy8/F5E=",NA,"2017-09-09T17:00Z","S9R44vg6v2/MrQsjQZV30DSyddux20m2xf7Y8QSawHk=",NA,"OK","2017-09-12T14:51Z","zgordon@battelleecology.org",0.074,"2017-09-12T15:03Z","2017-09-15T16:39Z",0.068,"zgordon@battelleecology.org",14,610.3,80,111.9,0.919,"zgordon@battelleecology.org",NA,NA
"ba1d07fe-40a3-49c5-ac17-047d7579bdff","MOAB_045.basePlot.cfc","D13","MOAB","tower","S9R44vg6v29ha3pkiv5lPCuTCeomUQhsI60KGC1Fc44=",NA,"2017-09-09T19:00Z","S9R44vg6v29ha3pkiv5lPCuTCeomUQhsTdBoiLynznY=",NA,"OK","2017-09-12T16:07Z","zgordon@battelleecology.org",0.134,"2017-09-12T16:20Z","2017-09-15T16:37Z",0.115,"zgordon@battelleecology.org",13,1182.2,90,96.9,0.856,"zgordon@battelleecology.org",NA,NA
"8c36cb33-9f19-4836-8934-fb2702a63aa8","MOAB_047.basePlot.cfc","D13","MOAB","tower","S9R44vg6v2/Sa7hSEKNKHKnsYa4CbdeP+5AeCh0emEk=",NA,"2017-09-09T21:00Z","S9R44vg6v2/Sa7hSEKNKHKnsYa4CbdePLqsFJwbAfgY=",NA,"OK","2017-09-12T19:20Z","zgordon@battelleecology.org",0.101,"2017-09-12T19:29Z","2017-09-15T16:36Z",0.092,"zgordon@battelleecology.org",16,832.5,80,110.4,0.914,"zgordon@battelleecology.org",NA,NA
"a1928939-f0db-4cad-b658-b231fa583c21","MOAB_002.basePlot.cfc","D13","MOAB","distributed","S9R44vg6v2+SKjSdx5MDkqDKvmVLtGDsEvBR62FNuys=",NA,"2017-09-10T17:00Z","S9R44vg6v2+SKjSdx5MDkqDKvmVLtGDs0jwsoZdNLpE=",NA,"OK","2017-09-12T20:52Z","zgordon@battelleecology.org",0.077,"2017-09-12T21:14Z","2017-09-15T16:31Z",0.068,"zgordon@battelleecology.org",23,449.8,85,150.3,0.883,"zgordon@battelleecology.org",NA,NA
"0557acee-8601-42c1-ad1a-f97621f29d60","MOAB_006.basePlot.cfc","D13","MOAB","distributed","S9R44vg6v2+1jRmWdbEcAJawb+LPEfYNK3yvx7MecLo=",NA,"2017-09-10T19:00Z","S9R44vg6v2+1jRmWdbEcAJawb+LPEfYNqwRsf7mKuSU=",NA,"OK","2017-09-12T17:35Z","zgordon@battelleecology.org",0.212,"2017-09-12T17:50Z","2017-09-15T16:34Z",0.187,"zgordon@battelleecology.org",14,1234.1,95,151.3,0.882,"zgordon@battelleecology.org",NA,NA
"6a3c94e7-db09-48b0-bdef-bc6bfa1087f7","MOAB_044.basePlot.cfc","D13","MOAB","tower","S9R44vg6v2/PqhJcPWl0CUyZ239Bg+HAwSXvlakgaB0=",NA,"2017-09-10T21:00Z","S9R44vg6v2/PqhJcPWl0CUyZ239Bg+HAbFdpzqXzn1g=",NA,"OK","2017-09-12T20:11Z","zgordon@battelleecology.org",0.142,"2017-09-12T20:23Z","2017-09-15T16:41Z",0.117,"zgordon@battelleecology.org",12,1220.1,95,96.1,0.823,"zgordon@battelleecology.org",NA,NA
"043e73bc-8a45-4e6a-909f-4564c23503b3","JORN_042.basePlot.cfc","D14","JORN","tower","NrWJnEy30pa9hgXY8If8AY5TrRXqpMAeSXJ+RPJ/lsc=",NA,"2017-08-22T14:40Z","NrWJnEy30pa9hgXY8If8AY5TrRXqpMAeMW+xGQZuvxk=",NA,"OK","2017-08-28T07:38Z","srose@battelleecology.org",0.312,"2017-08-28T20:30Z","2017-08-31T09:12Z",0.261,"",10,1520.7,100,171.8,0.837,"srose@battelleecology.org","",NA
"7e0411eb-fedf-4078-9c49-b2740e03200c","JORN_044.basePlot.cfc","D14","JORN","tower","NrWJnEy30pb5EcVYTMMiU26ZS7F2zKDT+Js/ODOwVhc=",NA,"2017-08-22T14:43Z","NrWJnEy30pb5EcVYTMMiU26ZS7F2zKDTlLeUYmMTQWM=",NA,"OK","2017-08-28T07:52Z","srose@battelleecology.org",0.109,"2017-08-28T20:30Z","2017-08-31T09:32Z",0.067,"",16,743,95,89.6,0.611,"srose@battelleecology.org","",NA
"998dc90e-9a49-4405-bdd4-17c7639a9def","JORN_047.basePlot.cfc","D14","JORN","tower","NrWJnEy30pbj4NIPURE2sikM/qF3XH+X0yenfyA3+Q0=",NA,"2017-08-22T14:44Z","NrWJnEy30pbj4NIPURE2sikM/qF3XH+X9iO+dvGt/Zg=",NA,"OK","2017-08-28T07:17Z","srose@battelleecology.org",0.163,"2017-08-28T20:30Z","2017-08-31T09:35Z",0.105,"",15,967.7,95,108.5,0.644,"srose@battelleecology.org","",NA
"f3de5c7a-f477-4e16-b50b-ce8d8bb3348d","JORN_045.basePlot.cfc","D14","JORN","tower","NrWJnEy30pZqn1VwLwoBVg7l6ivlc3J10ibwDk2Vuhg=",NA,"2017-08-22T14:45Z","NrWJnEy30pZqn1VwLwoBVg7l6ivlc3J1ckoibg5PkVU=",NA,"OK","2017-08-28T15:20Z","srose@battelleecology.org",0.12,"2017-08-28T20:30Z","2017-08-31T09:15Z",0.112,"",19,910,100,123.1,0.933,"nmiller@field-ops.org","",NA
"70673168-d0b2-4ccb-8655-483365c8e980","JORN_007.basePlot.cfc","D14","JORN","distributed","NrWJnEy30pYr4GLSTAZ247KTc3nq42ldlm5FvAbTsjs=",NA,"2017-08-22T14:47Z","NrWJnEy30pYr4GLSTAZ247KTc3nq42ldzhF4bAm+dHZIXwa+R3sEcA==",NA,"OK","2017-08-29T17:23Z","srose@battelleecology.org",1.368,"2017-08-29T19:30Z","2017-09-01T16:01Z",0.777,"",6,5033.8,100,154.3,0.568,"srose@battelleecology.org","6 pinnae scanned",NA
"c7c93c87-7c77-4882-9c5c-9b5ec21577fe","JORN_007.basePlot.cfc","D14","JORN","distributed","NrWJnEy30pYr4GLSTAZ24yN8oL+QHJhidXI7U0chpHA=",NA,"2017-08-22T14:50Z","NrWJnEy30pYr4GLSTAZ24yN8oL+QHJhiM6p57TSrMW3rWyrOWm2N/Q==",NA,"OK","2017-08-29T15:46Z","srose@battelleecology.org",1.58,"2017-08-29T19:30Z","2017-09-01T16:03Z",0.855,"",5,6077.8,98,140.6,0.541,"","5 pinnae scanned",NA
"4fe81036-a4f0-4425-be48-17e2c708d63d","JORN_007.basePlot.cfc","D14","JORN","distributed","NrWJnEy30pboUEQP7+NMQxhQa0OlKLMS7BP5yaAGj9M=",NA,"2017-08-22T14:53Z","NrWJnEy30pboUEQP7+NMQxhQa0OlKLMSoDICqMnV5jo=",NA,"OK","2017-08-25T16:26Z","srose@battelleecology.org",4.93,"2017-08-25T18:30Z","2017-08-29T19:00Z",2.416,"msandifer@battelleecology.org",9,5962.9,95,405.2,0.49,"","",NA
"d660dcf2-4dea-4cde-8c1d-26f15a557ca8","JORN_007.basePlot.cfc","D14","JORN","distributed","NrWJnEy30pbwSpw8EOxr+DGFjDTsZzuufnO0R26lf4w=",NA,"2017-08-22T14:54Z","NrWJnEy30pbwSpw8EOxr+DGFjDTsZzuuf2GYGuChpbM=",NA,"OK","2017-08-28T16:54Z","srose@battelleecology.org",0.23,"2017-08-28T20:30Z","2017-08-31T09:29Z",0.186,"",52,1455.2,100,127.5,0.807,"srose@battelleecology.org","",NA
"0f38ce0a-2a68-46ea-81f2-e36b1ddf35dc","JORN_006.basePlot.cfc","D14","JORN","distributed","NrWJnEy30pZRljXI+FTyc/uwdhyAYSe+mwqvQkYrQcM=",NA,"2017-08-22T14:56Z","NrWJnEy30pZRljXI+FTyc/uwdhyAYSe+OTlbSJwzxoxLBXziEUe3Rw==",NA,"OK","2017-08-29T17:10Z","srose@battelleecology.org",1.482,"2017-08-29T19:30Z","2017-09-01T15:41Z",0.864,"",7,5316.8,95,162.6,0.583,"","7 pinnae scanned",NA
"50c5a006-ef99-470f-b38f-5323451c5fe6","JORN_006.basePlot.cfc","D14","JORN","distributed","NrWJnEy30pZRljXI+FTycyL3xQ835lNrkh9pP/sFrI4=",NA,"2017-08-22T14:58Z","NrWJnEy30pZRljXI+FTycyL3xQ835lNrZeJUdC0yd7j4yqncSeyd0A==",NA,"OK","2017-08-29T16:03Z","srose@battelleecology.org",2.566,"2017-08-29T19:30Z","2017-09-01T15:36Z",1.401,"",2,9322.5,100,150.3,0.546,"","2 leaves or 4 pinnae scanned",NA
"42ccec4d-c69e-409a-9e73-2f5d20a5e570","JORN_004.basePlot.cfc","D14","JORN","distributed","NrWJnEy30pYsOLt0P8zpUfj1NcQEr+t2fQ9QGvrUo0Q=",NA,"2017-08-22T15:00Z","NrWJnEy30pYsOLt0P8zpUfj1NcQEr+t2dSYoLPxgQfNNLjd19INfzg==",NA,"OK","2017-08-29T16:18Z","srose@battelleecology.org",1.621,"2017-08-29T19:30Z","2017-09-01T15:55Z",0.812,"",6,5603.6,95,144.9,0.501,"","6 pinnae scanned",NA
"f271cbca-59da-432f-8f3d-bb0531c6410f","JORN_004.basePlot.cfc","D14","JORN","distributed","NrWJnEy30pYsOLt0P8zpUddx+xxMxYlrb6gGDqgQNLM=",NA,"2017-08-22T15:00Z","NrWJnEy30pYsOLt0P8zpUddx+xxMxYlr/qNlvmFiCc2G3+bXbs96Mw==",NA,"OK","2017-08-29T17:45Z","srose@battelleecology.org",1.016,"2017-08-29T19:30Z","2017-09-01T15:59Z",0.581,"",7,4136.9,98,140.5,0.572,"","7 pinnae scanned",NA
"14cd9632-f932-4b3c-8869-14c679b3ecdb","JORN_006.basePlot.cfc","D14","JORN","distributed","NrWJnEy30pZRljXI+FTyc2s84MxjG5P116haV5NqLeg=",NA,"2017-08-22T15:00Z","NrWJnEy30pZRljXI+FTyc2s84MxjG5P1vICjFLxarOB1msXGosSaRw==",NA,"OK","2017-08-29T16:38Z","srose@battelleecology.org",2.19,"2017-08-29T19:30Z","2017-09-01T15:51Z",1.204,"",3,7664.3,95,157,0.55,"","3 leaves or 6 pinnae scanned",NA
"fd4a954c-3896-4f8d-8754-7234097bff77","JORN_006.basePlot.cfc","D14","JORN","distributed","NrWJnEy30pb4EVg1h7vKBhyQSCDu3e7HofIQnNAlWUc=",NA,"2017-08-22T15:03Z","NrWJnEy30pb4EVg1h7vKBhyQSCDu3e7HUaXGL1Ex9+8=",NA,"OK","2017-08-28T15:55Z","srose@battelleecology.org",0.13,"2017-08-28T20:30Z","2017-08-31T09:24Z",0.115,"",22,1143.3,95,100.2,0.882,"srose@battelleecology.org","",NA
"26ff372f-43dc-48bc-821c-b67f220e659d","JORN_003.basePlot.cfc","D14","JORN","distributed","NrWJnEy30pZCBryAjUp90aWS5T4mcdZBGf9qQJCGu18=",NA,"2017-08-22T15:05Z","NrWJnEy30pZCBryAjUp90aWS5T4mcdZBEh3WmGhCi3/WAGqQWzJURw==",NA,"OK","2017-08-29T16:54Z","srose@battelleecology.org",1.376,"2017-08-29T19:30Z","2017-09-01T15:47Z",0.767,"",12,5475.8,90,140,0.557,"srose@battelleecology.org","",NA
"7940e418-2e14-4185-aed1-7fec8532af0d","JORN_003.basePlot.cfc","D14","JORN","distributed","NrWJnEy30pZCBryAjUp90THkSfUmXWd7+rItOE84apU=",NA,"2017-08-22T15:07Z","NrWJnEy30pZCBryAjUp90THkSfUmXWd7SJGMqZgeDItKezJKfaNvnw==",NA,"OK","2017-08-29T16:29Z","srose@battelleecology.org",2.276,"2017-08-29T19:30Z","2017-09-01T15:39Z",1.27,"",10,7237.2,90,175.5,0.558,"srose@battelleecology.org","",NA
"46f857da-021f-43cc-8ff7-70baba39d0e5","JORN_003.basePlot.cfc","D14","JORN","distributed","NrWJnEy30pbcpw8EaMiyiElFaR0DVwe/2BArmVu6rLI=",NA,"2017-08-22T15:09Z","NrWJnEy30pbcpw8EaMiyiElFaR0DVwe/un2MjMEulkA=",NA,"OK","2017-08-25T18:13Z","srose@battelleecology.org",10.49,"2017-08-25T18:30Z","2017-08-29T19:00Z",4.599,"msandifer@battelleecology.org",9,8479.4,95,542.4,0.438,"srose@battelleecology.org","",NA
"d2b0e453-0f20-4723-aa9e-8aa1da5b5946","JORN_003.basePlot.cfc","D14","JORN","distributed","NrWJnEy30pY7mqLzV/GlD8Tx9GHFO+ktf2IWF2b3D5Q=",NA,"2017-08-22T15:21Z","NrWJnEy30pY7mqLzV/GlD8Tx9GHFO+kt+3L0dn/7KjI=",NA,"OK","2017-08-28T18:46Z","srose@battelleecology.org",0.229,"2017-08-28T20:30Z","2017-08-31T09:17Z",0.185,"",11,1454.1,95,127.2,0.808,"srose@battelleecology.org","",NA
