"uid","namedLocation","domainID","siteID","plotID","plotType","sampleID","sampleCode","chlorophyllSampleID","chlorophyllSampleCode","collectDate","sampleCondition","extractionStartDate","extractionLength","freshMass","solventVolume","analyticalRepNumber","extractChlAConc","extractChlBConc","extractCarotConc","relativeAccuracyScale","handlingQF","measurementQF","remarks","laboratoryName","testMethod","analyzedBy","reviewedBy","dataQF"
"d413d7d1-0696-4036-924c-6377d0b35587","SJER_009.basePlot.cfc","D17","SJER","SJER_009","distributed","2kN0Z0OxE8HnCvFue5ndWX7TBrxc1u8M6GB2cNtVo4Y=",NA,"2kN0Z0OxE8HnCvFue5ndWX7TBrxc1u8Mff4GCc0YNJRzmI6cH1Iydw==","B00000043492","2019-04-03T17:02Z","OK","2019-04-14",18,0.0646,7,1,10.42,3.56,2.71,"A","0","0",NA,"University of Maryland Center for Environmental Science","HPL Foliar Pigment SOP","tO3Lchp2lPI=","tO3Lchp2lPI=",NA
"e90262a6-85e9-49bf-9909-4a4c887eb6e9","SJER_046.basePlot.cfc","D17","SJER","SJER_046","tower","2kN0Z0OxE8FrgGadQFQgj0H6RFOj0PpEjxT4aQRBohM=",NA,"2kN0Z0OxE8FrgGadQFQgj0H6RFOj0PpE+wJdEiFkfiY=","B00000043414","2019-04-03T17:26Z","OK","2019-04-14",18,0.0511,7,1,6.58,2.13,1.98,"A","0","0",NA,"University of Maryland Center for Environmental Science","HPL Foliar Pigment SOP","tO3Lchp2lPI=","tO3Lchp2lPI=",NA
"5d525455-b7fc-4087-9bc2-8b328db7190f","SJER_015.basePlot.cfc","D17","SJER","SJER_015","distributed","2kN0Z0OxE8FERIW0ws+1VoXneT8WCPD0k9Co2qSprNI=",NA,"2kN0Z0OxE8FERIW0ws+1VoXneT8WCPD0sUPgfpWj0hw=","B00000043482","2019-04-03T17:43Z","OK","2019-04-14",18,0.0505,7,1,11.5,3.69,3.19,"A","0","0",NA,"University of Maryland Center for Environmental Science","HPL Foliar Pigment SOP","tO3Lchp2lPI=","tO3Lchp2lPI=",NA
"e30c58fa-ccf1-4450-a8fd-b64c6889ef81","SJER_048.basePlot.cfc","D17","SJER","SJER_048","tower","2kN0Z0OxE8FvZ+ZPocAGunJU345aG/BSrqVeiLmDVdI=",NA,"2kN0Z0OxE8FvZ+ZPocAGunJU345aG/BSVaSm6J0LaTI=","B00000043404","2019-04-03T18:38Z","OK","2019-04-14",18,0.0502,7,1,5.58,1.77,1.47,"A","0","0",NA,"University of Maryland Center for Environmental Science","HPL Foliar Pigment SOP","tO3Lchp2lPI=","tO3Lchp2lPI=",NA
"c6cbd372-cac8-4873-9853-e0a7b5c2ec9f","SJER_003.basePlot.cfc","D17","SJER","SJER_003","distributed","2kN0Z0OxE8HugOOS5aI78UJ06dBBkK4h1prhWWePPAk=",NA,"2kN0Z0OxE8HugOOS5aI78UJ06dBBkK4hPL9HQQ7ci+c=","B00000043422","2019-04-03T20:47Z","OK","2019-04-14",18,0.0832,7,1,10.88,3.1,3.93,"A","0","0",NA,"University of Maryland Center for Environmental Science","HPL Foliar Pigment SOP","tO3Lchp2lPI=","tO3Lchp2lPI=",NA
"c1968ae7-5b62-4258-a065-1c8a574ebd3b","SJER_026.basePlot.cfc","D17","SJER","SJER_026","distributed","2kN0Z0OxE8F96tPbOqtRuwF5wRXFyecz8JPbBVdLqk8=",NA,"2kN0Z0OxE8F96tPbOqtRuwF5wRXFyecziiGCdUA+ztA=","B00000043481","2019-04-04T16:10Z","OK","2019-04-14",18,0.0757,7,1,12.58,3.9,3.01,"A","0","0",NA,"University of Maryland Center for Environmental Science","HPL Foliar Pigment SOP","tO3Lchp2lPI=","tO3Lchp2lPI=",NA
"77097bf3-cf96-481f-80ed-872ccd7f0ffc","SJER_026.basePlot.cfc","D17","SJER","SJER_026","distributed","2kN0Z0OxE8GyduLCKugxGNFIU3+a/qPoMrhTZoS3228=",NA,"2kN0Z0OxE8GyduLCKugxGNFIU3+a/qPoPlQRHDZdUPA=","B00000043483","2019-04-04T16:11Z","OK","2019-04-14",18,0.0846,7,1,10.06,2.76,2.71,"A","0","0",NA,"University of Maryland Center for Environmental Science","HPL Foliar Pigment SOP","tO3Lchp2lPI=","tO3Lchp2lPI=",NA
"8ccf1f80-ae0c-4326-a30a-e92f7a5880ff","SJER_008.basePlot.cfc","D17","SJER","SJER_008","distributed","2kN0Z0OxE8GjYELjXDBJboeoXCj1L+HRzFVRlGfQB+Y=",NA,"2kN0Z0OxE8GjYELjXDBJboeoXCj1L+HRncQjcLVz07WSdI6Cjglk0A==","B00000043522","2019-04-04T17:33Z","OK","2019-04-14",18,0.0543,7,1,9.27,3.1,2.41,"A","0","0",NA,"University of Maryland Center for Environmental Science","HPL Foliar Pigment SOP","tO3Lchp2lPI=","tO3Lchp2lPI=",NA
"6fbe0736-276d-4dfe-af98-0de88fdb61fb","SJER_008.basePlot.cfc","D17","SJER","SJER_008","distributed","2kN0Z0OxE8F8MADKxc+rjmuSdY4D/cqSVLV20xmvIZE=",NA,"2kN0Z0OxE8F8MADKxc+rjmuSdY4D/cqSdrIRGNdc67dLv18WFQqvfw==","B00000043521","2019-04-04T18:03Z","OK","2019-04-14",18,0.0762,7,1,9.18,2.61,2.98,"A","0","0",NA,"University of Maryland Center for Environmental Science","HPL Foliar Pigment SOP","tO3Lchp2lPI=","tO3Lchp2lPI=",NA
"6e9bd055-7f12-45f1-8a63-aa35434dd99b","SJER_008.basePlot.cfc","D17","SJER","SJER_008","distributed","2kN0Z0OxE8EP2R18FeHmGS9RWTusOpGi5/mzitZyqOk=",NA,"2kN0Z0OxE8EP2R18FeHmGS9RWTusOpGiAE2gzH9YeDM=","B00000043520","2019-04-04T18:29Z","OK","2019-04-14",18,0.0702,7,1,14.21,4.14,3.84,"A","0","0",NA,"University of Maryland Center for Environmental Science","HPL Foliar Pigment SOP","tO3Lchp2lPI=","tO3Lchp2lPI=",NA
"0a9ebc02-ace3-41e6-8f23-5dace5c34765","SJER_002.basePlot.cfc","D17","SJER","SJER_002","distributed","2kN0Z0OxE8FOVQnny45Emugbd0kRbBkrGx4RXO3ZXl0=",NA,"2kN0Z0OxE8FOVQnny45Emugbd0kRbBkrwry+GbQaITE=","B00000043519","2019-04-04T20:34Z","OK","2019-04-14",18,0.0663,7,1,17.08,5.46,4.67,"A","0","0",NA,"University of Maryland Center for Environmental Science","HPL Foliar Pigment SOP","tO3Lchp2lPI=","tO3Lchp2lPI=",NA
"3c21d0ca-33a0-4cba-a816-cc19fe06b388","SJER_002.basePlot.cfc","D17","SJER","SJER_002","distributed","2kN0Z0OxE8HCA8hquz9rEPqWBNpqv+o1nt3tdzB8/qs=",NA,"2kN0Z0OxE8HCA8hquz9rEPqWBNpqv+o1jY120GSuAHIVLenNuSXktw==","B00000043518","2019-04-04T20:37Z","OK","2019-04-14",18,0.0501,7,1,7.67,2.28,2.09,"A","0","0",NA,"University of Maryland Center for Environmental Science","HPL Foliar Pigment SOP","tO3Lchp2lPI=","tO3Lchp2lPI=",NA
"fe8a24d8-4ba7-4afe-83bb-a0cfbceafbb1","SOAP_006.basePlot.cfc","D17","SOAP","SOAP_006","distributed","P3kunhL9imA70jl1EnlumGtc9NYHsP9H/v+3jSqJQv0=",NA,"P3kunhL9imA70jl1EnlumGtc9NYHsP9HZVzfbVobtIc=","B00000009606","2018-06-20T16:53Z","OK","2018-06-27",48,0.067,20,1,6.55,1.83,2.1,"A","0","0",NA,"EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","oRIgwAyNbI9p3dxUK5sY7g==","oRIgwAyNbI9p3dxUK5sY7g==",NA
"6d8dc5bb-cb96-45f2-a278-ee4ebb043980","SOAP_002.basePlot.cfc","D17","SOAP","SOAP_002","distributed","P3kunhL9imALecDVNNols+Hs2m+9sYqcfzHqq4HPjdY=",NA,"P3kunhL9imALecDVNNols+Hs2m+9sYqc48+cRkPbnpM=","B00000009596","2018-06-20T19:09Z","OK","2018-06-27",48,0.068,20,1,5.2,1.28,1.81,"A","0","0",NA,"EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","oRIgwAyNbI9p3dxUK5sY7g==","oRIgwAyNbI9p3dxUK5sY7g==",NA
"8fd16448-1900-4b51-a9c9-983760c93af9","SOAP_002.basePlot.cfc","D17","SOAP","SOAP_002","distributed","P3kunhL9imDcMwJNR7pXD9JwOM1O9//SsQlYaD0gEUo=",NA,"P3kunhL9imDcMwJNR7pXD9JwOM1O9//SmlExSHqlbchcvUJdiJI9Ig==","B00000009594","2018-06-20T19:11Z","OK","2018-06-27",48,0.078,20,1,2.82,0.79,0.74,"A","0","0",NA,"EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","oRIgwAyNbI9p3dxUK5sY7g==","oRIgwAyNbI9p3dxUK5sY7g==",NA
"76fef6d5-1d14-4d05-b119-d78702d3000d","SOAP_002.basePlot.cfc","D17","SOAP","SOAP_002","distributed","P3kunhL9imDcMwJNR7pXD44rHggdR4ZwJ5ywFytmgoo=",NA,"P3kunhL9imDcMwJNR7pXD44rHggdR4ZwIpd0OKTcRVfblmZht9tj9Q==","B00000009595","2018-06-20T19:43Z","OK","2018-06-27",48,0.074,20,1,2.39,0.64,0.67,"A","0","0",NA,"EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","oRIgwAyNbI9p3dxUK5sY7g==","oRIgwAyNbI9p3dxUK5sY7g==",NA
"8c9d1541-b6a0-4646-a718-5d7da37a88b2","SOAP_002.basePlot.cfc","D17","SOAP","SOAP_002","distributed","P3kunhL9imDcMwJNR7pXD7J+nm5NB1mbR1eqYhuIsw4=",NA,"P3kunhL9imDcMwJNR7pXD7J+nm5NB1mbFrXeDk06gdTnQqY7/J8A2Q==","B00000009607","2018-06-20T20:12Z","OK","2018-07-03",48,0.133,20,1,6.58,2.09,1.65,"B","0","0",NA,"EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","oRIgwAyNbI9p3dxUK5sY7g==","oRIgwAyNbI9p3dxUK5sY7g==",NA
"6cab0b40-ab05-416b-922a-8b463423580b","SOAP_043.basePlot.cfc","D17","SOAP","SOAP_043","tower","P3kunhL9imC/RYNA3UJyYlPBcXM1xPkGKY1xn2PR70k=",NA,"P3kunhL9imC/RYNA3UJyYlPBcXM1xPkGT91054+qJczoR+GaRrMBYw==","B00000009608","2018-06-21T17:03Z","OK","2018-07-03",48,0.179,20,1,6.05,1.91,1.62,"B","0","0",NA,"EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","oRIgwAyNbI9p3dxUK5sY7g==","oRIgwAyNbI9p3dxUK5sY7g==",NA
"0a19df09-a9d2-4653-aaea-e7ad58df0fed","SOAP_043.basePlot.cfc","D17","SOAP","SOAP_043","tower","P3kunhL9imB2ogM7Qwr3ufoX6jRrAN5TgIvwZqZpnE4=",NA,"P3kunhL9imB2ogM7Qwr3ufoX6jRrAN5TgW0sqaG05O8=","B00000009718","2018-06-21T18:12Z","OK","2018-06-27",48,0.068,20,1,9.15,1.99,2.47,"A","0","0",NA,"EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","oRIgwAyNbI9p3dxUK5sY7g==","oRIgwAyNbI9p3dxUK5sY7g==",NA
"7f9317d1-d460-4a00-9936-bd88322b6a6a","SOAP_044.basePlot.cfc","D17","SOAP","SOAP_044","tower","P3kunhL9imCoWAM/ZrwpAiYpU+Sgsb4xV8aD5hvbcP4=",NA,"P3kunhL9imCoWAM/ZrwpAiYpU+Sgsb4xDZfeEcg13YyFh0IOSpGEmQ==","B00000009717","2018-06-21T19:36Z","OK","2018-06-27",48,0.067,20,1,2.09,0.61,0.66,"A","0","0",NA,"EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","oRIgwAyNbI9p3dxUK5sY7g==","oRIgwAyNbI9p3dxUK5sY7g==",NA
"9d83fa56-d5db-4d90-becd-9841ed4c2f7b","SOAP_044.basePlot.cfc","D17","SOAP","SOAP_044","tower","P3kunhL9imCoWAM/ZrwpAiYpU+Sgsb4xV8aD5hvbcP4=",NA,"P3kunhL9imCoWAM/ZrwpAiYpU+Sgsb4xDZfeEcg13YyFh0IOSpGEmQ==","B00000009717","2018-06-21T19:36Z","OK","2018-07-03",48,0.176,20,1,6.17,2.05,1.69,"B","0","0",NA,"EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","oRIgwAyNbI9p3dxUK5sY7g==","oRIgwAyNbI9p3dxUK5sY7g==",NA
"b306cc6d-3944-4f91-a625-872b2e733b97","SOAP_044.basePlot.cfc","D17","SOAP","SOAP_044","tower","P3kunhL9imCL7IL5J5RpwgmZI8nm9yVd2cYIWO0NCWA=",NA,"P3kunhL9imCL7IL5J5RpwgmZI8nm9yVd/dWfU0N/J1c=","B00000009716","2018-06-21T19:39Z","OK","2018-06-27",48,0.065,20,1,7.22,1.73,1.9,"A","0","0",NA,"EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","oRIgwAyNbI9p3dxUK5sY7g==","oRIgwAyNbI9p3dxUK5sY7g==",NA
"5bca143a-df5e-4110-8dd7-5ec45c594e30","SOAP_044.basePlot.cfc","D17","SOAP","SOAP_044","tower","P3kunhL9imAfVlcYyDBLENnYurhA6sSyzQiyctCa6Fc=",NA,"P3kunhL9imAfVlcYyDBLENnYurhA6sSyRqKLqAdQi4uoBdFTsQsswA==","B00000009720","2018-06-21T19:45Z","OK","2018-07-03",48,0.157,20,1,7.38,2.52,1.97,"B","0","0",NA,"EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","oRIgwAyNbI9p3dxUK5sY7g==","oRIgwAyNbI9p3dxUK5sY7g==",NA
"0c80080f-d960-4362-805b-883f72173048","SOAP_008.basePlot.cfc","D17","SOAP","SOAP_008","distributed","P3kunhL9imD8wsAmAZLigSK2UAzTfCFhnwFBpM46v4M=",NA,"P3kunhL9imD8wsAmAZLigSK2UAzTfCFhpzrcrIcfRoY=","B00000009626","2018-06-26T17:13Z","OK","2018-07-03",48,0.137,20,1,7.64,2.15,2.35,"B","0","0",NA,"EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","oRIgwAyNbI9p3dxUK5sY7g==","oRIgwAyNbI9p3dxUK5sY7g==",NA
"923f592d-b7ac-45de-9368-56ac075c4cd1","SOAP_007.basePlot.cfc","D17","SOAP","SOAP_007","distributed","P3kunhL9imDHdca1Uo9t31rlfqCqQI6Uq4pYIko2Yug=",NA,"P3kunhL9imDHdca1Uo9t31rlfqCqQI6UsGpWkeOeAO4=","B00000009624","2018-06-26T18:40Z","OK","2018-07-03",48,0.116,20,1,8.39,2.32,2.43,"B","0","0",NA,"EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","oRIgwAyNbI9p3dxUK5sY7g==","oRIgwAyNbI9p3dxUK5sY7g==",NA
"3d387918-0b58-479b-bfbe-d06c8ebe63be","SOAP_045.basePlot.cfc","D17","SOAP","SOAP_045","tower","P3kunhL9imD3XS6HMNxU6CGHnkK3IlDh6pQ0l0inFJg=",NA,"P3kunhL9imD3XS6HMNxU6CGHnkK3IlDho1O7yXtCBAA1awUwe9tFLQ==","B00000009625","2018-06-26T20:04Z","OK","2018-07-03",48,0.134,20,1,3.28,0.94,0.94,"B","0","0",NA,"EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","oRIgwAyNbI9p3dxUK5sY7g==","oRIgwAyNbI9p3dxUK5sY7g==",NA
"91a0389f-fa2a-408d-b397-9f1ca92f6d3a","SOAP_045.basePlot.cfc","D17","SOAP","SOAP_045","tower","P3kunhL9imCLhHZCGaVU5i/FWdw+dN9aiY/xyorbUUQ=",NA,"P3kunhL9imCLhHZCGaVU5i/FWdw+dN9a98oPLX+43FtToHIM6V5M1w==","B00000009627","2018-06-26T20:07Z","OK","2018-07-03",48,0.096,20,1,5.03,0.95,1.72,"B","0","0",NA,"EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","oRIgwAyNbI9p3dxUK5sY7g==","oRIgwAyNbI9p3dxUK5sY7g==",NA
"15f6385b-f618-4473-9247-4c0328420554","SOAP_045.basePlot.cfc","D17","SOAP","SOAP_045","tower","P3kunhL9imDuWescO8pkuXaAyVGREIwyp8voGRAb5N4=",NA,"P3kunhL9imDuWescO8pkuXaAyVGREIwyqMTFufEwMTg=","B00000009628","2018-06-26T20:11Z","OK","2018-07-03",48,0.067,20,1,10.94,2.51,2.82,"B","0","0",NA,"EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","oRIgwAyNbI9p3dxUK5sY7g==","oRIgwAyNbI9p3dxUK5sY7g==",NA
"bc0eba4d-d5fb-4edc-b301-4bc7c6998b9d","SOAP_045.basePlot.cfc","D17","SOAP","SOAP_045","tower","P3kunhL9imBoGOImDD3OMe8+Vq8OHhbGRXivA95BtUY=",NA,"P3kunhL9imBoGOImDD3OMe8+Vq8OHhbG2L8t4EcK5M9Mc9iy6X9DJw==","B00000009629","2018-06-26T20:15Z","OK","2018-07-03",48,0.216,20,1,4.96,1.43,1.41,"B","0","0",NA,"EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","oRIgwAyNbI9p3dxUK5sY7g==","oRIgwAyNbI9p3dxUK5sY7g==",NA
"61ce0e34-7d96-4091-a2f3-d73a2ef596a5","SOAP_005.basePlot.cfc","D17","SOAP","SOAP_005","distributed","P3kunhL9imC869xF41scI37CS5B252Zj50BroFy/QK4=",NA,"P3kunhL9imC869xF41scI37CS5B252Zja7bzEsa9br8yGkqxY4K1Uw==","B00000009605","2018-06-27T17:06Z","OK","2018-07-03",48,0.18,20,1,9.64,3.14,2.23,"B","0","0",NA,"EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","oRIgwAyNbI9p3dxUK5sY7g==","oRIgwAyNbI9p3dxUK5sY7g==",NA
"06859322-16c7-40c4-9122-f1bbdf485eaa","SOAP_005.basePlot.cfc","D17","SOAP","SOAP_005","distributed","P3kunhL9imAVUyj+jGZAamAc+NSicMATCYdCzNQFW+Q=",NA,"P3kunhL9imAVUyj+jGZAamAc+NSicMATIGE2rAi7+Y4=","B00000009603","2018-06-27T17:08Z","OK","2018-07-03",48,0.082,20,1,13.74,3.69,3.05,"B","0","0",NA,"EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","oRIgwAyNbI9p3dxUK5sY7g==","oRIgwAyNbI9p3dxUK5sY7g==",NA
"fa846406-762c-4240-98d6-dc3b8bcfbcd1","SOAP_005.basePlot.cfc","D17","SOAP","SOAP_005","distributed","P3kunhL9imAuveiugLwoB+sE6loJoNaPcZ8rTSJG2LU=",NA,"P3kunhL9imAuveiugLwoB+sE6loJoNaPgIXrGfvuhKtTYjOqFin/+g==","B00000009604","2018-06-27T17:16Z","OK","2018-07-03",48,0.09,20,1,6.69,1.92,1.84,"B","0","0",NA,"EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","oRIgwAyNbI9p3dxUK5sY7g==","oRIgwAyNbI9p3dxUK5sY7g==",NA
"b5f07f86-7288-4350-9201-b25a7882b1ce","SOAP_003.basePlot.cfc","D17","SOAP","SOAP_003","distributed","P3kunhL9imDjQiMbDFF1+6iHWu+5aan+mKxYLzHg6oM=",NA,"P3kunhL9imDjQiMbDFF1+6iHWu+5aan+7TGbJxpfLXo=","B00000009734","2018-06-27T18:44Z","OK","2018-07-03",48,0.172,20,1,8.86,2.44,2.28,"B","0","0",NA,"EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","oRIgwAyNbI9p3dxUK5sY7g==","oRIgwAyNbI9p3dxUK5sY7g==",NA
"e25ba00d-948e-4776-b66f-ce41a3018043","SOAP_031.basePlot.cfc","D17","SOAP","SOAP_031","tower","P3kunhL9imA6EGMWPAbDtXxl9hQrnuRP7SgnPayoiRQ=",NA,"P3kunhL9imA6EGMWPAbDtXxl9hQrnuRPrTolgIJdGtjemUbh2KL9Xg==","B00000009621","2018-06-27T19:41Z","OK","2018-07-03",48,0.139,20,1,2.97,0.88,0.85,"B","0","0",NA,"EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","oRIgwAyNbI9p3dxUK5sY7g==","oRIgwAyNbI9p3dxUK5sY7g==",NA
"d90e724d-eec9-4130-8726-1d524b2ab0e8","SOAP_031.basePlot.cfc","D17","SOAP","SOAP_031","tower","P3kunhL9imCcaNqq5lNo5Xf42nSK+coV/dkqC8pfpnA=",NA,"P3kunhL9imCcaNqq5lNo5Xf42nSK+coV00UJMvhoRT1QPavTBv839A==","B00000009622","2018-06-27T20:00Z","OK","2018-07-03",48,0.111,20,1,6.53,1.78,1.86,"B","0","0",NA,"EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","oRIgwAyNbI9p3dxUK5sY7g==","oRIgwAyNbI9p3dxUK5sY7g==",NA
"c08918c1-359d-4e16-b828-2f44a4ff2a67","SOAP_031.basePlot.cfc","D17","SOAP","SOAP_031","tower","P3kunhL9imDJgYPbZUw0bVzgti8BJJchRt/ztvJS2NE=",NA,"P3kunhL9imDJgYPbZUw0bVzgti8BJJchOnOmz/dWexA=","B00000009623","2018-06-27T20:12Z","OK","2018-07-03",48,0.123,20,1,5.07,1.48,1.47,"B","0","0",NA,"EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","oRIgwAyNbI9p3dxUK5sY7g==","oRIgwAyNbI9p3dxUK5sY7g==",NA
"fd49238d-f434-41da-a785-dbfe55482a7c","SOAP_031.basePlot.cfc","D17","SOAP","SOAP_031","tower","P3kunhL9imAT9aqsQMxA+LxNgRwlUTROgh+IjKm67lI=",NA,"P3kunhL9imAT9aqsQMxA+LxNgRwlUTROAtCdnliiPvE=","B00000009733","2018-06-27T20:39Z","OK","2018-07-03",48,0.118,20,1,6.84,2.1,1.97,"B","0","0",NA,"EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","oRIgwAyNbI9p3dxUK5sY7g==","oRIgwAyNbI9p3dxUK5sY7g==",NA
"cba14a0d-ca98-4354-abc1-c90787d35cda","SOAP_031.basePlot.cfc","D17","SOAP","SOAP_031","tower","P3kunhL9imAT9aqsQMxA+GuMPRBHB+pfZzQZkvQf3LE=",NA,"P3kunhL9imAT9aqsQMxA+GuMPRBHB+pfdwbgsqZPwX0=","B00000009620","2018-06-27T20:43Z","OK","2018-07-03",48,0.167,20,1,12.54,4.31,3.6,"B","0","0",NA,"EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","oRIgwAyNbI9p3dxUK5sY7g==","oRIgwAyNbI9p3dxUK5sY7g==",NA
"d5a7dc62-1b22-44d2-afb1-5821ebd4e5fa","SOAP_001.basePlot.cfc","D17","SOAP","SOAP_001","distributed","P3kunhL9imAtCqDUp1aNJKy/gctCbpftGFWl76j+I3E=",NA,"P3kunhL9imAtCqDUp1aNJKy/gctCbpftTeQJKBYs/ovf+ikFhCi84g==","B00000009593","2018-06-28T18:26Z","OK","2018-07-03",48,0.101,20,1,11.8,2.81,3.06,"B","0","0",NA,"EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","oRIgwAyNbI9p3dxUK5sY7g==","oRIgwAyNbI9p3dxUK5sY7g==",NA
"2fcaa295-8055-421f-ac97-6d22dd60a610","SOAP_001.basePlot.cfc","D17","SOAP","SOAP_001","distributed","P3kunhL9imAtCqDUp1aNJKDALrRedjhrxLjepgp+t2M=",NA,"P3kunhL9imAtCqDUp1aNJKDALrRedjhrS6Uu+Cq/i7oJO1ttropq9g==","B00000009592","2018-06-28T18:27Z","OK","2018-07-03",48,0.1,20,1,10.02,2.11,2.81,"B","0","0",NA,"EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","oRIgwAyNbI9p3dxUK5sY7g==","oRIgwAyNbI9p3dxUK5sY7g==",NA
"9d9a1915-e3e4-44b3-9a8d-86d8c71b6161","SOAP_001.basePlot.cfc","D17","SOAP","SOAP_001","distributed","P3kunhL9imCIrq52CTp1qTbQw84JydRMQDXKavvDIBY=",NA,"P3kunhL9imCIrq52CTp1qTbQw84JydRMIUkg6Oz0ia8xtWOxxn1GVw==","B00000009591","2018-06-28T18:29Z","OK","2018-07-03",48,0.103,20,1,9.04,1.98,2.58,"B","0","0",NA,"EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","oRIgwAyNbI9p3dxUK5sY7g==","oRIgwAyNbI9p3dxUK5sY7g==",NA
"a545ed89-332f-4928-a187-4a1576009b03","SOAP_011.basePlot.cfc","D17","SOAP","SOAP_011","distributed","P3kunhL9imAtK/zQL3ODmN/tRVUNM3/nBo9IepKHBLk=",NA,"P3kunhL9imAtK/zQL3ODmN/tRVUNM3/nsPvj2QwMYzEYy7UbnQkAng==","B00000009618","2018-07-03T16:40Z","OK","2018-07-15",48,0.119,20,1,14.6,4.55,3.41,"B","0","0","","EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","5SD3v6V9C763w1YKG/y7EA==","oRIgwAyNbI9p3dxUK5sY7g==",NA
"662205df-b37a-4aaf-8c26-0b5c8d20fc7d","SOAP_011.basePlot.cfc","D17","SOAP","SOAP_011","distributed","P3kunhL9imAtK/zQL3ODmEYYEQDJKsCAJChZRsC+h9s=",NA,"P3kunhL9imAtK/zQL3ODmEYYEQDJKsCAH0gUwRJQ5I3jY8/1+MX/eg==","B00000009619","2018-07-03T16:45Z","OK","2018-07-15",48,0.124,20,1,8.78,2.63,2.43,"B","0","0","","EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","5SD3v6V9C763w1YKG/y7EA==","oRIgwAyNbI9p3dxUK5sY7g==",NA
"07624649-92d5-40d5-ac5b-b286a160f9ad","SOAP_011.basePlot.cfc","D17","SOAP","SOAP_011","distributed","P3kunhL9imAtK/zQL3ODmM4pnkV5lCR86s4ANMBd7HM=",NA,"P3kunhL9imAtK/zQL3ODmM4pnkV5lCR8xefmAWmgRY8ESHPr7k2pCQ==","B00000009612","2018-07-03T16:50Z","OK","2018-07-15",48,0.119,20,1,18.84,5.64,4.16,"B","0","0","","EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","5SD3v6V9C763w1YKG/y7EA==","oRIgwAyNbI9p3dxUK5sY7g==",NA
"31c54a36-06f3-45e2-9608-8614493535f2","SOAP_004.basePlot.cfc","D17","SOAP","SOAP_004","distributed","P3kunhL9imCEVtjyAAzgCOyrMQ3jhXz7E22MAFk2jeM=",NA,"P3kunhL9imCEVtjyAAzgCOyrMQ3jhXz7jlfRrh2AR/kVhhJEFq72eA==","B00000009600","2018-07-03T18:54Z","OK","2018-07-15",48,0.12,20,1,14.94,3.51,3.29,"B","0","0","","EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","5SD3v6V9C763w1YKG/y7EA==","oRIgwAyNbI9p3dxUK5sY7g==",NA
"4f625829-8eb2-4cd7-8492-6ee808acd175","SOAP_004.basePlot.cfc","D17","SOAP","SOAP_004","distributed","P3kunhL9imCEVtjyAAzgCIR/+HHae81qWx+LM/X/1WU=",NA,"P3kunhL9imCEVtjyAAzgCIR/+HHae81qcKIn3jU7TnUzSXGSHuM8DQ==","B00000009602","2018-07-03T18:55Z","OK","2018-07-15",48,0.118,20,1,16.48,3.92,3.89,"B","0","0","","EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","5SD3v6V9C763w1YKG/y7EA==","oRIgwAyNbI9p3dxUK5sY7g==",NA
