"uid","namedLocation","domainID","siteID","plotID","plotType","sampleID","sampleCode","collectDate","ovenStartDate","ovenEndDate","sampleCondition","cnSampleID","cnSampleCode","ligninSampleID","ligninSampleBarcode","archiveSampleID","archiveSampleCode","toxicodendronPossible","processedBy","remarks","dataQF"
"98ebf924-a319-4674-a259-edc303601bb2","OAES_006.basePlot.cfc","D11","OAES","OAES_006","distributed","FMBHGf4LMbpQ5b950gWNHerZmspoFsLK5M9tzxxJjj0=","A00000020424","2018-04-24T21:37Z","2018-04-27T19:10Z","2018-05-03T13:30Z","OK","FMBHGf4LMbpQ5b950gWNHerZmspoFsLKVO/bI8N0AVo=","A00000021308","FMBHGf4LMbpQ5b950gWNHerZmspoFsLKLsFqn7Hmj4E=","A00000021307","FMBHGf4LMbpQ5b950gWNHerZmspoFsLK0i7xk704usE=","A00000021309",NA,"jbarnett@battelleecology.org",NA,NA
"b6bda5cd-fd41-4090-883f-89766691456d","MOAB_005.basePlot.cfc","D13","MOAB","MOAB_005","distributed","S9R44vg6v28kwEsUGHI0enoXYCfg7RIL05vYOVi3TTg=",NA,"2017-09-05T15:00Z","2017-09-08T17:20Z","2017-09-14T19:53Z","OK","S9R44vg6v28kwEsUGHI0enoXYCfg7RILIbeC9nNdMzM=",NA,"S9R44vg6v28kwEsUGHI0enoXYCfg7RILBXQeaMo/nqA=",NA,"S9R44vg6v28kwEsUGHI0enoXYCfg7RILB/AWMBmQ5YE=",NA,NA,"cpratt@battelleecology.org",NA,NA
"6cb1d73e-c263-4845-92ea-f5e1134678d5","MOAB_004.basePlot.cfc","D13","MOAB","MOAB_004","distributed","S9R44vg6v2+IojQAoA3EV7FaCqM7nwPN744PJHKhhAQ=",NA,"2017-09-05T17:00Z","2017-09-08T16:09Z","2017-09-14T19:19Z","OK","S9R44vg6v2+IojQAoA3EV7FaCqM7nwPNMjbRVexqdCA=",NA,"S9R44vg6v2+IojQAoA3EV7FaCqM7nwPNnQ/Pz3pujgM=",NA,"S9R44vg6v2+IojQAoA3EV7FaCqM7nwPNxE4t/i9m+IA=",NA,NA,"cpratt@battelleecology.org",NA,NA
"ec48ec02-a492-419b-9147-9c0f1017f3a8","MOAB_003.basePlot.cfc","D13","MOAB","MOAB_003","distributed","S9R44vg6v2+pbBt1VnwnmZovHsx9Mz5wxzF9bGfySJI=",NA,"2017-09-06T15:05Z","2017-09-08T20:38Z","2017-09-13T18:00Z","OK","S9R44vg6v2+pbBt1VnwnmZovHsx9Mz5wXugQHBOdxss=",NA,"S9R44vg6v2+pbBt1VnwnmZovHsx9Mz5wPS1idW1X3Ds=",NA,"S9R44vg6v2+pbBt1VnwnmZovHsx9Mz5wRI1B/WNk36k=",NA,NA,"cpratt@battelleecology.org",NA,NA
"908e1e05-42af-476c-976b-952ef7e72ae3","MOAB_003.basePlot.cfc","D13","MOAB","MOAB_003","distributed","S9R44vg6v2+pbBt1Vnwnmfa1JJaWIQDYnwmGkrP5jK8=",NA,"2017-09-06T16:05Z","2017-09-08T21:37Z","2017-09-13T18:30Z","OK","S9R44vg6v2+pbBt1Vnwnmfa1JJaWIQDY7/Td+WN8D0o=",NA,"S9R44vg6v2+pbBt1Vnwnmfa1JJaWIQDY1o7igr0Vxfc=",NA,"S9R44vg6v2+pbBt1Vnwnmfa1JJaWIQDY1gENnWwB5zM=",NA,NA,"cpratt@battelleecology.org",NA,NA
"971f626a-4ade-4750-832c-63577651a55e","MOAB_003.basePlot.cfc","D13","MOAB","MOAB_003","distributed","S9R44vg6v28Ulz9XyZYlkYUtUIBo+Vkwc3uK7P8rImo=",NA,"2017-09-06T17:00Z","2017-09-08T22:04Z","2017-09-13T19:05Z","OK","S9R44vg6v28Ulz9XyZYlkYUtUIBo+VkwNq6SbnPt02Q=",NA,"S9R44vg6v28Ulz9XyZYlkYUtUIBo+Vkwj4et+jrSbEw=",NA,"S9R44vg6v28Ulz9XyZYlkYUtUIBo+VkwGp878ryJsw8=",NA,NA,"cpratt@battelleecology.org",NA,NA
"3f49d221-3ee1-4471-b5e5-63461ed8ddb6","MOAB_024.basePlot.cfc","D13","MOAB","MOAB_024","distributed","S9R44vg6v2+upPaIqgO8BUIbj0jSV//6SNvuQx7vmgo=",NA,"2017-09-06T19:00Z","2017-09-09T17:15Z","2017-09-13T19:27Z","OK","S9R44vg6v2+upPaIqgO8BUIbj0jSV//6b3j9Cek6lx0=",NA,"S9R44vg6v2+upPaIqgO8BUIbj0jSV//6OHZtM25r1HU=",NA,"S9R44vg6v2+upPaIqgO8BUIbj0jSV//6lDez0e++urw=",NA,NA,"rbarkie@battelleecology.org",NA,NA
"2bb88161-8d92-47c7-a744-468aeea9198e","MOAB_024.basePlot.cfc","D13","MOAB","MOAB_024","distributed","S9R44vg6v2+upPaIqgO8BdVicv4OPtNmVYVFxxujZ4s=",NA,"2017-09-06T20:00Z","2017-09-09T17:50Z","2017-09-13T20:38Z","OK","S9R44vg6v2+upPaIqgO8BdVicv4OPtNmQiEgHa4V1B0=",NA,"S9R44vg6v2+upPaIqgO8BdVicv4OPtNmhzEuEj4pQuA=",NA,"S9R44vg6v2+upPaIqgO8BdVicv4OPtNmtlKG3SYnwBQ=",NA,NA,"rbarkie@battelleecology.org",NA,NA
"14b7835d-a14f-41ab-a265-0222146d72f2","MOAB_024.basePlot.cfc","D13","MOAB","MOAB_024","distributed","S9R44vg6v2+rbr4HBpNCWCfM95HLN8uWQ9EecnX5HB8=",NA,"2017-09-06T21:00Z","2017-09-09T18:39Z","2017-09-13T21:25Z","OK","S9R44vg6v2+rbr4HBpNCWCfM95HLN8uW6YvkQfxYTGo=",NA,"S9R44vg6v2+rbr4HBpNCWCfM95HLN8uWo268XZPK9hI=",NA,"S9R44vg6v2+rbr4HBpNCWCfM95HLN8uWH1u+vGVVCHQ=",NA,NA,"rbarkie@battelleecology.org",NA,NA
"119f5840-4a54-42d1-814d-d40b2390cccc","MOAB_007.basePlot.cfc","D13","MOAB","MOAB_007","distributed","S9R44vg6v2/9NxS7VLe+v93SFNmWzzzlc7OsK94UnIc=",NA,"2017-09-07T14:00Z","2017-09-09T19:14Z","2017-09-13T21:44Z","OK","S9R44vg6v2/9NxS7VLe+v93SFNmWzzzlHypfDVFEpl0=",NA,"S9R44vg6v2/9NxS7VLe+v93SFNmWzzzlHbIDDoSXC9D3DawV7GRcNg==",NA,"S9R44vg6v2/9NxS7VLe+v93SFNmWzzzlEbJi/AqrNcs=",NA,NA,"rbarkie@battelleecology.org",NA,NA
"a55471af-ebe8-4b65-99a2-9e7b8faffdc2","MOAB_007.basePlot.cfc","D13","MOAB","MOAB_007","distributed","S9R44vg6v2/9NxS7VLe+v65ryXHEK48zCYsY8PvrdS8=",NA,"2017-09-07T15:00Z","2017-09-09T19:42Z","2017-09-14T14:19Z","OK","S9R44vg6v2/9NxS7VLe+v65ryXHEK48zoiNZ0KDa7Pk=",NA,"S9R44vg6v2/9NxS7VLe+v65ryXHEK48ziKyfAOTtws8Cbdnc5nkqgQ==",NA,"S9R44vg6v2/9NxS7VLe+v65ryXHEK48zqw55Si81O5U=",NA,NA,"rbarkie@battelleecology.org",NA,NA
"2ef385c8-ca5b-4a97-871b-7d7e7d6c5e94","MOAB_007.basePlot.cfc","D13","MOAB","MOAB_007","distributed","S9R44vg6v2/9NxS7VLe+v7/5M5ATASQl0NtemjEGIsI=",NA,"2017-09-07T16:00Z","2017-09-09T20:06Z","2017-09-14T15:25Z","OK","S9R44vg6v2/9NxS7VLe+v7/5M5ATASQl5aNeVhAmSGk=",NA,"S9R44vg6v2/9NxS7VLe+v7/5M5ATASQlOJ1xLZ2JodsX542QEyPi9g==",NA,"S9R44vg6v2/9NxS7VLe+v7/5M5ATASQla+lDWx3Lc7E=",NA,NA,"rbarkie@battelleecology.org",NA,NA
"d780292a-3d49-49ab-b2fe-79775fce22fd","MOAB_001.basePlot.cfc","D13","MOAB","MOAB_001","distributed","S9R44vg6v28f+Zts8A8BN+Exr3BnFsIB79W8iF9t0IU=",NA,"2017-09-07T17:30Z","2017-09-09T20:31Z","2017-09-14T17:50Z","OK","S9R44vg6v28f+Zts8A8BN+Exr3BnFsIBK13Z5dVJWmM=",NA,"S9R44vg6v28f+Zts8A8BN+Exr3BnFsIBNQJruMsGre0=",NA,"S9R44vg6v28f+Zts8A8BN+Exr3BnFsIBUVd4bBsJXWA=",NA,NA,"rbarkie@battelleecology.org",NA,NA
"d02b9529-4475-448c-b2cc-1b1e4d39abef","MOAB_009.basePlot.cfc","D13","MOAB","MOAB_009","distributed","S9R44vg6v29a3iYIcLakVBjap3adP+f7IHuLsgccAVE=",NA,"2017-09-07T19:00Z","2017-09-09T20:49Z","2017-09-14T18:56Z","OK","S9R44vg6v29a3iYIcLakVBjap3adP+f7Lc6yN8gfC+k=",NA,"S9R44vg6v29a3iYIcLakVBjap3adP+f78ZtLoBLdzcA=",NA,"S9R44vg6v29a3iYIcLakVBjap3adP+f7gtf3Wj1IlpE=",NA,NA,"",NA,NA
"0ee8da77-eb35-4184-bff2-51d9f161bbc1","MOAB_010.basePlot.cfc","D13","MOAB","MOAB_010","distributed","S9R44vg6v29Az0sdlbKhGb3OfO6BV3ZT2YDmW4B2NYQ=",NA,"2017-09-07T20:00Z","2017-09-09T15:52Z","2017-09-14T16:57Z","OK","S9R44vg6v29Az0sdlbKhGb3OfO6BV3ZTahp4y7OV3fg=",NA,"S9R44vg6v29Az0sdlbKhGb3OfO6BV3ZTSDO4My8H6tE=",NA,"S9R44vg6v29Az0sdlbKhGb3OfO6BV3ZT97sqazA4PmA=",NA,NA,"rbarkie@battelleecology.org",NA,NA
"fa9227f1-3c69-4c92-8e85-d7b23833df60","MOAB_046.basePlot.cfc","D13","MOAB","MOAB_046","tower","S9R44vg6v2/MrQsjQZV30DSyddux20m2h/Rcmy8/F5E=",NA,"2017-09-09T17:00Z","2017-09-12T15:01Z","2017-09-14T20:24Z","OK","S9R44vg6v2/MrQsjQZV30DSyddux20m2WOe8gnGBP78=",NA,"S9R44vg6v2/MrQsjQZV30DSyddux20m2SAVScVRQCzg=",NA,"S9R44vg6v2/MrQsjQZV30DSyddux20m2xEsywTsTcYU=",NA,NA,"",NA,NA
"528c4fe4-ac1e-483b-991f-609e04e2bbe6","MOAB_045.basePlot.cfc","D13","MOAB","MOAB_045","tower","S9R44vg6v29ha3pkiv5lPCuTCeomUQhsI60KGC1Fc44=",NA,"2017-09-09T19:00Z","2017-09-12T16:18Z","2017-09-14T21:20Z","OK","S9R44vg6v29ha3pkiv5lPCuTCeomUQhs3YZOTqefwcA=",NA,"S9R44vg6v29ha3pkiv5lPCuTCeomUQhs341SS5KYrY4=",NA,"S9R44vg6v29ha3pkiv5lPCuTCeomUQhsZYaoQ/Zm8oU=",NA,NA,"zgordon@battelleecology.org",NA,NA
"f44dc497-985d-4af5-9bfd-699bf591f3b7","MOAB_047.basePlot.cfc","D13","MOAB","MOAB_047","tower","S9R44vg6v2/Sa7hSEKNKHKnsYa4CbdeP+5AeCh0emEk=",NA,"2017-09-09T21:00Z","2017-09-12T19:18Z","2017-09-14T22:16Z","OK","S9R44vg6v2/Sa7hSEKNKHKnsYa4CbdePFbGfZrrgdoE=",NA,"S9R44vg6v2/Sa7hSEKNKHKnsYa4CbdePJkibog+V1IQ=",NA,"S9R44vg6v2/Sa7hSEKNKHKnsYa4CbdePdX/JSvls5PI=",NA,NA,"",NA,NA
"e869092e-3761-4b7b-b6a1-59115e18274b","MOAB_002.basePlot.cfc","D13","MOAB","MOAB_002","distributed","S9R44vg6v2+SKjSdx5MDkqDKvmVLtGDsEvBR62FNuys=",NA,"2017-09-10T17:00Z","2017-09-12T21:05Z","2017-09-15T15:37Z","OK","S9R44vg6v2+SKjSdx5MDkqDKvmVLtGDsdljGGJuit6Y=",NA,"S9R44vg6v2+SKjSdx5MDkqDKvmVLtGDsqZtOLaPBE1s=",NA,"S9R44vg6v2+SKjSdx5MDkqDKvmVLtGDsxgV4hln2ywk=",NA,NA,"zgordon@battelleecology.org",NA,NA
"68200904-88dd-4c42-b784-db4215d36f51","MOAB_006.basePlot.cfc","D13","MOAB","MOAB_006","distributed","S9R44vg6v2+1jRmWdbEcAJawb+LPEfYNK3yvx7MecLo=",NA,"2017-09-10T19:00Z","2017-09-12T17:47Z","2017-09-14T21:20Z","OK","S9R44vg6v2+1jRmWdbEcAJawb+LPEfYNd1CZT6eoxBY=",NA,"S9R44vg6v2+1jRmWdbEcAJawb+LPEfYN/Vnh4K7IhOc=",NA,"S9R44vg6v2+1jRmWdbEcAJawb+LPEfYN3pYbG8YFTmU=",NA,NA,"zgordon@battelleecology.org",NA,NA
"aba286be-ad1b-40ad-b147-d25618fbe986","MOAB_044.basePlot.cfc","D13","MOAB","MOAB_044","tower","S9R44vg6v2/PqhJcPWl0CUyZ239Bg+HAwSXvlakgaB0=",NA,"2017-09-10T21:00Z","2017-09-12T20:13Z","2017-09-15T15:05Z","OK","S9R44vg6v2/PqhJcPWl0CUyZ239Bg+HA7havd0zjlWA=",NA,"S9R44vg6v2/PqhJcPWl0CUyZ239Bg+HAHRO/QeOOlcE=",NA,"S9R44vg6v2/PqhJcPWl0CUyZ239Bg+HALAAzX2ideFc=",NA,NA,"cpratt@battelleecology.org",NA,NA
"b572c225-35dd-404d-9ad3-51be08257d7b","JORN_042.basePlot.cfc","D14","JORN","JORN_042","tower","NrWJnEy30pa9hgXY8If8AY5TrRXqpMAeSXJ+RPJ/lsc=",NA,"2017-08-22T14:40Z","2017-08-28T08:08Z","2017-09-01T15:25Z","OK","NrWJnEy30pa9hgXY8If8AY5TrRXqpMAe9OZ4UamC46g=",NA,"NrWJnEy30pa9hgXY8If8AY5TrRXqpMAefcwqb0hn8nA=",NA,"NrWJnEy30pa9hgXY8If8AY5TrRXqpMAeEus2WT18/Fo=",NA,NA,"dsteinberg@battelleecology.org",NA,NA
"a01db52a-81bf-44b0-8e20-ec0ebeadfae9","JORN_044.basePlot.cfc","D14","JORN","JORN_044","tower","NrWJnEy30pb5EcVYTMMiU26ZS7F2zKDT+Js/ODOwVhc=",NA,"2017-08-22T14:43Z","2017-08-28T08:08Z","2017-09-01T15:44Z","OK","NrWJnEy30pb5EcVYTMMiU26ZS7F2zKDTfteKNbSU61g=",NA,"NrWJnEy30pb5EcVYTMMiU26ZS7F2zKDTPUlZxYbUv6w=",NA,"NrWJnEy30pb5EcVYTMMiU26ZS7F2zKDT8W9H+6JEHpQ=",NA,NA,"dsteinberg@battelleecology.org",NA,NA
"e2dc3825-3c9b-483c-805a-bac5af7c6006","JORN_047.basePlot.cfc","D14","JORN","JORN_047","tower","NrWJnEy30pbj4NIPURE2sikM/qF3XH+X0yenfyA3+Q0=",NA,"2017-08-22T14:44Z","2017-08-28T08:08Z","2017-08-31T08:12Z","OK","NrWJnEy30pbj4NIPURE2sikM/qF3XH+Xt70PFOAzk5g=",NA,"NrWJnEy30pbj4NIPURE2sikM/qF3XH+XcFQZRjIeA7Y=",NA,"NrWJnEy30pbj4NIPURE2sikM/qF3XH+XIOGTV+Ve1Pw=",NA,NA,"srose@battelleecology.org",NA,NA
"31a22f3f-5c6a-46f6-9e91-b9efd5267423","JORN_045.basePlot.cfc","D14","JORN","JORN_045","tower","NrWJnEy30pZqn1VwLwoBVg7l6ivlc3J10ibwDk2Vuhg=",NA,"2017-08-22T14:45Z","2017-08-28T08:08Z","2017-08-31T08:12Z","OK","NrWJnEy30pZqn1VwLwoBVg7l6ivlc3J1dH2VBwKlAWw=",NA,"NrWJnEy30pZqn1VwLwoBVg7l6ivlc3J10/ktjQfhiq8=",NA,"NrWJnEy30pZqn1VwLwoBVg7l6ivlc3J1Qwq4LyTmMw0=",NA,NA,"srose@battelleecology.org",NA,NA
"6f1dccef-e480-41dc-9fe0-ecdfb9e7540c","JORN_007.basePlot.cfc","D14","JORN","JORN_007","distributed","NrWJnEy30pYr4GLSTAZ247KTc3nq42ldlm5FvAbTsjs=",NA,"2017-08-22T14:47Z","2017-08-28T20:08Z","2017-08-31T16:41Z","OK","NrWJnEy30pYr4GLSTAZ247KTc3nq42ld5vvt2eOKFBA=",NA,"NrWJnEy30pYr4GLSTAZ247KTc3nq42lduKkom2F71S1e07rZa9wOiA==",NA,"NrWJnEy30pYr4GLSTAZ247KTc3nq42ldTqDGdjshoVg=",NA,NA,"srose@battelleecology.org",NA,NA
"50409882-dcd7-4f9d-984b-2a656d459ecf","JORN_007.basePlot.cfc","D14","JORN","JORN_007","distributed","NrWJnEy30pYr4GLSTAZ24yN8oL+QHJhidXI7U0chpHA=",NA,"2017-08-22T14:50Z","2017-08-28T20:08Z","2017-08-31T16:44Z","OK","NrWJnEy30pYr4GLSTAZ24yN8oL+QHJhiy8o26BDMCOw=",NA,"NrWJnEy30pYr4GLSTAZ24yN8oL+QHJhigZIj0CY7KRGxjE7CN8jbqg==",NA,"NrWJnEy30pYr4GLSTAZ24yN8oL+QHJhioDDnMVzk2IE=",NA,NA,"srose@battelleecology.org",NA,NA
"be9b3481-07f9-411b-bf4c-a0a725ef5eb5","JORN_007.basePlot.cfc","D14","JORN","JORN_007","distributed","NrWJnEy30pboUEQP7+NMQxhQa0OlKLMS7BP5yaAGj9M=",NA,"2017-08-22T14:53Z","2017-08-28T20:08Z","2017-08-31T14:51Z","OK","NrWJnEy30pboUEQP7+NMQxhQa0OlKLMSnri6jC3WW10=",NA,"NrWJnEy30pboUEQP7+NMQxhQa0OlKLMSFzAZtQA7LoQ=",NA,"NrWJnEy30pboUEQP7+NMQxhQa0OlKLMS+SPirIfSOhU=",NA,NA,"srose@battelleecology.org",NA,NA
"640a8eb9-dcc7-4c1f-8541-37931d808bef","JORN_007.basePlot.cfc","D14","JORN","JORN_007","distributed","NrWJnEy30pbwSpw8EOxr+DGFjDTsZzuufnO0R26lf4w=",NA,"2017-08-22T14:54Z","2017-08-28T08:08Z","2017-09-01T14:33Z","OK","NrWJnEy30pbwSpw8EOxr+DGFjDTsZzuuIQ/+0pIzmHU=",NA,"NrWJnEy30pbwSpw8EOxr+DGFjDTsZzuuPOwTvIDZA1s=",NA,"NrWJnEy30pbwSpw8EOxr+DGFjDTsZzuuIwCwxdcYMfE=",NA,NA,"",NA,NA
"3e7d7376-1fee-403f-8253-899ad02cc8f6","JORN_006.basePlot.cfc","D14","JORN","JORN_006","distributed","NrWJnEy30pZRljXI+FTyc/uwdhyAYSe+mwqvQkYrQcM=",NA,"2017-08-22T14:56Z","2017-08-28T20:08Z","2017-08-31T16:31Z","OK","NrWJnEy30pZRljXI+FTyc/uwdhyAYSe+MB/+fMlT9+M=",NA,"NrWJnEy30pZRljXI+FTyc/uwdhyAYSe+U/auyRC4XiyVk6PSzvaegA==",NA,"NrWJnEy30pZRljXI+FTyc/uwdhyAYSe+OsNJPbIg4bU=",NA,NA,"srose@battelleecology.org",NA,NA
"2c7a6cf2-946b-4c0a-ad6d-673b3971922d","JORN_006.basePlot.cfc","D14","JORN","JORN_006","distributed","NrWJnEy30pZRljXI+FTycyL3xQ835lNrkh9pP/sFrI4=",NA,"2017-08-22T14:58Z","2017-08-28T20:08Z","2017-08-31T16:21Z","OK","NrWJnEy30pZRljXI+FTycyL3xQ835lNrKUvwO+Jmhdc=",NA,"NrWJnEy30pZRljXI+FTycyL3xQ835lNrfd+1xHVTK+BJ1UWrY5UAbg==",NA,"NrWJnEy30pZRljXI+FTycyL3xQ835lNraqSBUSva4cw=",NA,NA,"srose@battelleecology.org",NA,NA
"9ff0e82e-30a4-4463-9a51-52023f04252d","JORN_004.basePlot.cfc","D14","JORN","JORN_004","distributed","NrWJnEy30pYsOLt0P8zpUddx+xxMxYlrb6gGDqgQNLM=",NA,"2017-08-22T15:00Z","2017-08-28T20:08Z","2017-08-31T16:00Z","OK","NrWJnEy30pYsOLt0P8zpUddx+xxMxYlrM31psDPIcow=",NA,"NrWJnEy30pYsOLt0P8zpUddx+xxMxYlrs/SWxD8/Dlrg2mhbaT4WCQ==",NA,"NrWJnEy30pYsOLt0P8zpUddx+xxMxYlr8+cPG5qMEEk=",NA,NA,"",NA,NA
"d3e9e0d6-0939-4c08-a21b-00b61a132c59","JORN_006.basePlot.cfc","D14","JORN","JORN_006","distributed","NrWJnEy30pZRljXI+FTyc2s84MxjG5P116haV5NqLeg=",NA,"2017-08-22T15:00Z","2017-08-28T20:08Z","2017-08-31T16:11Z","OK","NrWJnEy30pZRljXI+FTyc2s84MxjG5P1MQC+KLksWqw=",NA,"NrWJnEy30pZRljXI+FTyc2s84MxjG5P1IoPrkIFm/o7LjE8tIWr6RA==",NA,"NrWJnEy30pZRljXI+FTyc2s84MxjG5P1ZR3UHQ6a7tE=",NA,NA,"srose@battelleecology.org",NA,NA
"d62dbed7-002c-4e81-bd35-6dfcb555326b","JORN_004.basePlot.cfc","D14","JORN","JORN_004","distributed","NrWJnEy30pYsOLt0P8zpUfj1NcQEr+t2fQ9QGvrUo0Q=",NA,"2017-08-22T15:00Z","2017-08-28T20:08Z","2017-08-31T15:52Z","OK","NrWJnEy30pYsOLt0P8zpUfj1NcQEr+t2YPw47kEM6JU=",NA,"NrWJnEy30pYsOLt0P8zpUfj1NcQEr+t2vrqmxcqtcMq89uEzq58fOQ==",NA,"NrWJnEy30pYsOLt0P8zpUfj1NcQEr+t2ffKFqpMYiaE=",NA,NA,"srose@battelleecology.org",NA,NA
"707905af-ec15-4b79-862a-e2e4f5e42771","JORN_006.basePlot.cfc","D14","JORN","JORN_006","distributed","NrWJnEy30pb4EVg1h7vKBhyQSCDu3e7HofIQnNAlWUc=",NA,"2017-08-22T15:03Z","2017-08-28T08:08Z","2017-09-01T16:31Z","OK","NrWJnEy30pb4EVg1h7vKBhyQSCDu3e7H+pWhA7ReO44=",NA,"NrWJnEy30pb4EVg1h7vKBhyQSCDu3e7HCApBFkB3l1w=",NA,"NrWJnEy30pb4EVg1h7vKBhyQSCDu3e7H+8amenqNvyg=",NA,NA,"dsteinberg@battelleecology.org",NA,NA
"12bf9335-cce1-4f01-bfcd-4ef12992f553","JORN_003.basePlot.cfc","D14","JORN","JORN_003","distributed","NrWJnEy30pZCBryAjUp90THkSfUmXWd7+rItOE84apU=",NA,"2017-08-22T15:07Z","2017-08-28T20:08Z","2017-08-31T16:24Z","OK","NrWJnEy30pZCBryAjUp90THkSfUmXWd799cGw1yoqyA=",NA,"NrWJnEy30pZCBryAjUp90THkSfUmXWd713zv/df7feyjk/4Cqr6udQ==",NA,"NrWJnEy30pZCBryAjUp90THkSfUmXWd7nfQ2dhN7OHA=",NA,NA,"",NA,NA
"faf9a0c9-a5be-43cd-85b5-60fd601fc6c9","JORN_003.basePlot.cfc","D14","JORN","JORN_003","distributed","NrWJnEy30pZCBryAjUp90THkSfUmXWd7+rItOE84apU=",NA,"2017-08-22T15:07Z","2017-08-28T20:08Z","2017-08-31T16:37Z","OK","NrWJnEy30pZCBryAjUp90aWS5T4mcdZBXFV6IyDi2XY=",NA,"NrWJnEy30pZCBryAjUp90aWS5T4mcdZBF+pJtHfhHKG4EsLn7VB1IA==",NA,"NrWJnEy30pZCBryAjUp90aWS5T4mcdZBORJOD52becA=",NA,NA,"srose@battelleecology.org",NA,NA
"14689d3d-1961-492f-a693-2dffccf2abbb","JORN_003.basePlot.cfc","D14","JORN","JORN_003","distributed","NrWJnEy30pbcpw8EaMiyiElFaR0DVwe/2BArmVu6rLI=",NA,"2017-08-22T15:09Z","2017-08-28T20:08Z","2017-08-31T15:07Z","OK","NrWJnEy30pbcpw8EaMiyiElFaR0DVwe/lxEgoe4q4WA=",NA,"NrWJnEy30pbcpw8EaMiyiElFaR0DVwe/HudfgdkcLFY=",NA,"NrWJnEy30pbcpw8EaMiyiElFaR0DVwe/tfzRijWw2TU=",NA,NA,"",NA,NA
"662ba2f6-1c04-4be8-b4ae-5dd192cc8ac3","JORN_003.basePlot.cfc","D14","JORN","JORN_003","distributed","NrWJnEy30pY7mqLzV/GlD8Tx9GHFO+ktf2IWF2b3D5Q=",NA,"2017-08-22T15:21Z","2017-08-28T08:08Z","2017-09-01T14:48Z","OK","NrWJnEy30pY7mqLzV/GlD8Tx9GHFO+ktSye2NFfrWRo=",NA,"NrWJnEy30pY7mqLzV/GlD8Tx9GHFO+kteSJncb6ts3M=",NA,"NrWJnEy30pY7mqLzV/GlD8Tx9GHFO+kt8UtfZ1EkNbk=",NA,NA,"",NA,NA
"95644745-0499-4a89-850f-bc6cb1c25a4c","JORN_004.basePlot.cfc","D14","JORN","JORN_004","distributed","NrWJnEy30pYsOLt0P8zpUQFLD1rsG2GuICMSV89HMug=",NA,"2017-08-22T20:10Z","2017-08-28T20:08Z","2017-08-31T16:02Z","OK","NrWJnEy30pYsOLt0P8zpUQFLD1rsG2Gu/3oMpWXy7HM=",NA,"NrWJnEy30pYsOLt0P8zpUQFLD1rsG2GuCrxNKOqUbe+il4f0pRMnrg==",NA,"NrWJnEy30pYsOLt0P8zpUQFLD1rsG2GuNak0lNeK54Y=",NA,NA,"kring@field-ops.org",NA,NA
"c3068f52-5d1e-4556-adca-e76c5b113eac","JORN_004.basePlot.cfc","D14","JORN","JORN_004","distributed","NrWJnEy30pbuP69ov+0JeOE3aEUwiTEOIMhdl1YK14E=",NA,"2017-08-22T20:11Z","2017-08-28T08:08Z","2017-09-01T15:20Z","","NrWJnEy30pbuP69ov+0JeOE3aEUwiTEOqBTOwAQYwuw=",NA,"NrWJnEy30pbuP69ov+0JeOE3aEUwiTEObWf2Pn0/LE0=",NA,"NrWJnEy30pbuP69ov+0JeOE3aEUwiTEO6O3gw3LjfNE=",NA,NA,"",NA,NA
"979074f7-0d7c-4218-891c-c496acf79e5b","JORN_010.basePlot.cfc","D14","JORN","JORN_010","distributed","NrWJnEy30pYYaqb65P/txHFwP9Z0aO6ygWU5e8VKz3c=",NA,"2017-08-23T14:30Z","2017-08-28T20:08Z","2017-08-31T16:47Z","OK","NrWJnEy30pYYaqb65P/txHFwP9Z0aO6yVR+SqeEyTmE=",NA,"NrWJnEy30pYYaqb65P/txHFwP9Z0aO6yyUuuKOeHiXCWDrA/lXSkrA==",NA,"NrWJnEy30pYYaqb65P/txHFwP9Z0aO6yMp24J8cWE2w=",NA,NA,"srose@battelleecology.org",NA,NA
"2498bc78-eae8-4178-8b33-14f7ce2deed0","JORN_010.basePlot.cfc","D14","JORN","JORN_010","distributed","NrWJnEy30pYYaqb65P/txO5jwjDE4jV+zyxfJFzQ71k=",NA,"2017-08-23T14:47Z","2017-08-28T20:08Z","2017-08-31T16:27Z","OK","NrWJnEy30pYYaqb65P/txO5jwjDE4jV+T7cFmwJ00D4=",NA,"NrWJnEy30pYYaqb65P/txO5jwjDE4jV+I4OUq/tsX17ZT+4m6taRfg==",NA,"NrWJnEy30pYYaqb65P/txO5jwjDE4jV+zIpV1eN5sCo=",NA,NA,"srose@battelleecology.org",NA,NA
"c726dcb3-e2e0-4b0c-904e-582f37f57021","JORN_010.basePlot.cfc","D14","JORN","JORN_010","distributed","NrWJnEy30pYYaqb65P/txAQ6d6fMomPN9ZHLrVSVYc8=",NA,"2017-08-23T15:05Z","2017-08-28T20:08Z","2017-08-31T16:33Z","OK","NrWJnEy30pYYaqb65P/txAQ6d6fMomPNxp5ZjABzGFs=",NA,"NrWJnEy30pYYaqb65P/txAQ6d6fMomPNg9o+mzP7Fhvmp/cNmc3EYw==",NA,"NrWJnEy30pYYaqb65P/txAQ6d6fMomPNBrqJnOzQWWY=",NA,NA,"srose@battelleecology.org",NA,NA
